"","N_iter","ARI","Frobenius_norm","K_diff","Simulation","Inference","N_seeds","Model"
"569",1000,0.994928840676916,36.64,-1,2,"Consensus",50,"Consensus (1000, 50)"
"570",10000,0.994928840676916,35.08,-1,2,"Consensus",50,"Consensus (10000, 50)"
"571",1,0.912161023410351,5179.1,-12,2,"Consensus",100,"Consensus (1, 100)"
"572",10,0.994928840676916,365.200000000001,-1,2,"Consensus",100,"Consensus (10, 100)"
"573",100,0.994928840676916,36.56,-1,2,"Consensus",100,"Consensus (100, 100)"
"574",1000,1,34.8,0,2,"Consensus",100,"Consensus (1000, 100)"
"575",10000,1,32.46,0,2,"Consensus",100,"Consensus (10000, 100)"
"576",1,0.58641495397455,4408,-20,30,"Consensus",1,"Consensus (1, 1)"
"577",10,0.950102168706228,612,-2,30,"Consensus",1,"Consensus (10, 1)"
"578",100,1,0,0,30,"Consensus",1,"Consensus (100, 1)"
"579",1000,1,0,0,30,"Consensus",1,"Consensus (1000, 1)"
"580",10000,1,0,0,30,"Consensus",1,"Consensus (10000, 1)"
"581",1,0.739745161035713,5107.4,-19,30,"Consensus",10,"Consensus (1, 10)"
"582",10,1,511,0,30,"Consensus",10,"Consensus (10, 10)"
"583",100,1,7.6,0,30,"Consensus",10,"Consensus (100, 10)"
"584",1000,1,9.2,0,30,"Consensus",10,"Consensus (1000, 10)"
"585",10000,1,0,0,30,"Consensus",10,"Consensus (10000, 10)"
"586",1,0.826127323538299,5229.26666666667,-18,30,"Consensus",30,"Consensus (1, 30)"
"587",10,1,398.066666666667,0,30,"Consensus",30,"Consensus (10, 30)"
"588",100,1,10.8666666666667,0,30,"Consensus",30,"Consensus (100, 30)"
"589",1000,1,3.06666666666668,0,30,"Consensus",30,"Consensus (1000, 30)"
"590",10000,1,0,0,30,"Consensus",30,"Consensus (10000, 30)"
"591",1,0.820893311479119,5286.24,-17,30,"Consensus",50,"Consensus (1, 50)"
"592",10,1,404.52,0,30,"Consensus",50,"Consensus (10, 50)"
"593",100,1,8.36000000000002,0,30,"Consensus",50,"Consensus (100, 50)"
"594",1000,1,1.84000000000001,0,30,"Consensus",50,"Consensus (1000, 50)"
"595",10000,1,1.51999999999998,0,30,"Consensus",50,"Consensus (10000, 50)"
"596",1,0.846390019419434,5315.26,-16,30,"Consensus",100,"Consensus (1, 100)"
"597",10,1,378.520000000001,0,30,"Consensus",100,"Consensus (10, 100)"
"598",100,1,4.96,0,30,"Consensus",100,"Consensus (100, 100)"
"599",1000,1,4.22,0,30,"Consensus",100,"Consensus (1000, 100)"
"600",10000,1,2.44,0,30,"Consensus",100,"Consensus (10000, 100)"
"601",1,0.640375083288642,5444,-20,31,"Consensus",1,"Consensus (1, 1)"
"602",10,0.95826227886718,528,-2,31,"Consensus",1,"Consensus (10, 1)"
"603",100,1,0,0,31,"Consensus",1,"Consensus (100, 1)"
"604",1000,0.993183698015091,88,-1,31,"Consensus",1,"Consensus (1000, 1)"
"605",10000,0.993183698015091,88,-1,31,"Consensus",1,"Consensus (10000, 1)"
"606",1,0.639679400143762,5804,-14,31,"Consensus",10,"Consensus (1, 10)"
"607",10,0.993183698015091,276.6,-1,31,"Consensus",10,"Consensus (10, 10)"
"608",100,1,8.8,0,31,"Consensus",10,"Consensus (100, 10)"
"609",1000,1,41.6,0,31,"Consensus",10,"Consensus (1000, 10)"
"610",10000,1,26.4,0,31,"Consensus",10,"Consensus (10000, 10)"
"611",1,0.843100739743313,5632.06666666667,-9,31,"Consensus",30,"Consensus (1, 30)"
"612",10,0.993183698015091,471.066666666668,-1,31,"Consensus",30,"Consensus (10, 30)"
"613",100,1,8.80000000000003,0,31,"Consensus",30,"Consensus (100, 30)"
"614",1000,1,28.5333333333334,0,31,"Consensus",30,"Consensus (1000, 30)"
"615",10000,1,20.5333333333334,0,31,"Consensus",30,"Consensus (10000, 30)"
"616",1,0.855844418082233,5554.64,-10,31,"Consensus",50,"Consensus (1, 50)"
"617",10,1,345.4,0,31,"Consensus",50,"Consensus (10, 50)"
"618",100,1,14.64,0,31,"Consensus",50,"Consensus (100, 50)"
"619",1000,1,28.92,0,31,"Consensus",50,"Consensus (1000, 50)"
"620",10000,1,17.64,0,31,"Consensus",50,"Consensus (10000, 50)"
"621",1,0.840086044133682,5505.06,-13,31,"Consensus",100,"Consensus (1, 100)"
"622",10,1,374.500000000001,0,31,"Consensus",100,"Consensus (10, 100)"
"623",100,1,16.12,0,31,"Consensus",100,"Consensus (100, 100)"
"624",1000,1,27.6600000000001,0,31,"Consensus",100,"Consensus (1000, 100)"
"625",10000,1,20.0200000000001,0,31,"Consensus",100,"Consensus (10000, 100)"
"626",1,0.533938837438874,5510,-20,32,"Consensus",1,"Consensus (1, 1)"
"627",10,0.899669902044828,1194,-3,32,"Consensus",1,"Consensus (10, 1)"
"628",100,0.993318463837612,84,-1,32,"Consensus",1,"Consensus (100, 1)"
"629",1000,1,0,0,32,"Consensus",1,"Consensus (1000, 1)"
"630",10000,1,0,0,32,"Consensus",1,"Consensus (10000, 1)"
"631",1,0.718328288207242,5307.6,-20,32,"Consensus",10,"Consensus (1, 10)"
"632",10,0.993318463837612,471.2,-1,32,"Consensus",10,"Consensus (10, 10)"
"633",100,1,16.4,0,32,"Consensus",10,"Consensus (100, 10)"
"634",1000,1,16.8,0,32,"Consensus",10,"Consensus (1000, 10)"
"635",10000,1,33.6,0,32,"Consensus",10,"Consensus (10000, 10)"
"636",1,0.854882648321776,5391,-20,32,"Consensus",30,"Consensus (1, 30)"
"637",10,1,379.600000000001,0,32,"Consensus",30,"Consensus (10, 30)"
"638",100,1,38.2,0,32,"Consensus",30,"Consensus (100, 30)"
"639",1000,1,22.4,0,32,"Consensus",30,"Consensus (1000, 30)"
"640",10000,1,38.4,0,32,"Consensus",30,"Consensus (10000, 30)"
"641",1,0.820492343029037,5512.68,-20,32,"Consensus",50,"Consensus (1, 50)"
"642",10,1,421.84,0,32,"Consensus",50,"Consensus (10, 50)"
"643",100,1,33,0,32,"Consensus",50,"Consensus (100, 50)"
"644",1000,1,28.56,0,32,"Consensus",50,"Consensus (1000, 50)"
"645",10000,1,38,0,32,"Consensus",50,"Consensus (10000, 50)"
"646",1,0.83133163252333,5438.9,-20,32,"Consensus",100,"Consensus (1, 100)"
"647",10,1,391.760000000001,0,32,"Consensus",100,"Consensus (10, 100)"
"648",100,1,30.5200000000001,0,32,"Consensus",100,"Consensus (100, 100)"
"649",1000,1,33.34,0,32,"Consensus",100,"Consensus (1000, 100)"
"650",10000,1,34.54,0,32,"Consensus",100,"Consensus (10000, 100)"
"651",1,0.483023177638876,5694,-20,33,"Consensus",1,"Consensus (1, 1)"
"652",10,0.920189717660089,962,-3,33,"Consensus",1,"Consensus (10, 1)"
"653",100,1,0,0,33,"Consensus",1,"Consensus (100, 1)"
"654",1000,1,0,0,33,"Consensus",1,"Consensus (1000, 1)"
"655",10000,1,0,0,33,"Consensus",1,"Consensus (10000, 1)"
"656",1,0.749390275355357,5429,-17,33,"Consensus",10,"Consensus (1, 10)"
"657",10,1,517.8,0,33,"Consensus",10,"Consensus (10, 10)"
"658",100,1,16,0,33,"Consensus",10,"Consensus (100, 10)"
"659",1000,1,15.6,0,33,"Consensus",10,"Consensus (1000, 10)"
"660",10000,1,0,0,33,"Consensus",10,"Consensus (10000, 10)"
"661",1,0.825353800090681,5253.6,-13,33,"Consensus",30,"Consensus (1, 30)"
"662",10,1,433.066666666667,0,33,"Consensus",30,"Consensus (10, 30)"
"663",100,1,10.3333333333333,0,33,"Consensus",30,"Consensus (100, 30)"
"664",1000,1,5.20000000000002,0,33,"Consensus",30,"Consensus (1000, 30)"
"665",10000,1,13.0666666666667,0,33,"Consensus",30,"Consensus (10000, 30)"
"666",1,0.830177615057918,5344.28,-13,33,"Consensus",50,"Consensus (1, 50)"
"667",10,1,408.92,0,33,"Consensus",50,"Consensus (10, 50)"
"668",100,1,12.36,0,33,"Consensus",50,"Consensus (100, 50)"
"669",1000,1,12.2,0,33,"Consensus",50,"Consensus (1000, 50)"
"670",10000,1,11.04,0,33,"Consensus",50,"Consensus (10000, 50)"
"671",1,0.877052752544449,5306.72,-14,33,"Consensus",100,"Consensus (1, 100)"
"672",10,1,405.220000000001,0,33,"Consensus",100,"Consensus (10, 100)"
"673",100,1,10.9,0,33,"Consensus",100,"Consensus (100, 100)"
"674",1000,1,11.02,0,33,"Consensus",100,"Consensus (1000, 100)"
"675",10000,1,12.4,0,33,"Consensus",100,"Consensus (10000, 100)"
"676",1,0.607811181483252,5656,-20,34,"Consensus",1,"Consensus (1, 1)"
"677",10,0.908741525204682,1122,-1,34,"Consensus",1,"Consensus (10, 1)"
"678",100,1,0,0,34,"Consensus",1,"Consensus (100, 1)"
"679",1000,1,0,0,34,"Consensus",1,"Consensus (1000, 1)"
"680",10000,1,0,0,34,"Consensus",1,"Consensus (10000, 1)"
"681",1,0.735929499380898,5750.6,-18,34,"Consensus",10,"Consensus (1, 10)"
"682",10,1,688.8,0,34,"Consensus",10,"Consensus (10, 10)"
"683",100,1,0,0,34,"Consensus",10,"Consensus (100, 10)"
"684",1000,1,6.2,0,34,"Consensus",10,"Consensus (1000, 10)"
"685",10000,1,0,0,34,"Consensus",10,"Consensus (10000, 10)"
"686",1,0.799971130193599,5647.86666666667,-16,34,"Consensus",30,"Consensus (1, 30)"
"687",10,1,497.866666666667,0,34,"Consensus",30,"Consensus (10, 30)"
"688",100,1,0,0,34,"Consensus",30,"Consensus (100, 30)"
"689",1000,1,5.26666666666668,0,34,"Consensus",30,"Consensus (1000, 30)"
"690",10000,1,4.13333333333335,0,34,"Consensus",30,"Consensus (10000, 30)"
"691",1,0.901511895854762,5594.24,-10,34,"Consensus",50,"Consensus (1, 50)"
"692",10,1,454.04,0,34,"Consensus",50,"Consensus (10, 50)"
"693",100,1,0,0,34,"Consensus",50,"Consensus (100, 50)"
"694",1000,1,4.40000000000002,0,34,"Consensus",50,"Consensus (1000, 50)"
"695",10000,1,5.91999999999997,0,34,"Consensus",50,"Consensus (10000, 50)"
"696",1,0.879290037629899,5529.5,-13,34,"Consensus",100,"Consensus (1, 100)"
"697",10,1,394.400000000001,0,34,"Consensus",100,"Consensus (10, 100)"
"698",100,1,0,0,34,"Consensus",100,"Consensus (100, 100)"
"699",1000,1,4.2,0,34,"Consensus",100,"Consensus (1000, 100)"
"700",10000,1,2.96,0,34,"Consensus",100,"Consensus (10000, 100)"
"701",1,0.439254043667253,4980,-20,35,"Consensus",1,"Consensus (1, 1)"
"702",10,0.987140474176406,162,-2,35,"Consensus",1,"Consensus (10, 1)"
"703",100,0.993833118807553,78,-1,35,"Consensus",1,"Consensus (100, 1)"
"704",1000,0.986019808730355,176,-2,35,"Consensus",1,"Consensus (1000, 1)"
"705",10000,0.993833118807553,78,-1,35,"Consensus",1,"Consensus (10000, 1)"
"706",1,0.619094481944246,5580.8,-20,35,"Consensus",10,"Consensus (1, 10)"
"707",10,0.993833118807553,486.4,-1,35,"Consensus",10,"Consensus (10, 10)"
"708",100,1,67,0,35,"Consensus",10,"Consensus (100, 10)"
"709",1000,0.993356847137714,89.2,-1,35,"Consensus",10,"Consensus (1000, 10)"
"710",10000,1,67,0,35,"Consensus",10,"Consensus (10000, 10)"
"711",1,0.731982841018107,5508,-20,35,"Consensus",30,"Consensus (1, 30)"
"712",10,0.993833118807553,586.600000000001,-1,35,"Consensus",30,"Consensus (10, 30)"
"713",100,1,66.3333333333334,0,35,"Consensus",30,"Consensus (100, 30)"
"714",1000,1,60.2000000000001,0,35,"Consensus",30,"Consensus (1000, 30)"
"715",10000,1,65.5333333333334,0,35,"Consensus",30,"Consensus (10000, 30)"
"716",1,0.784477462056733,5493.12,-20,35,"Consensus",50,"Consensus (1, 50)"
"717",10,0.993833118807553,609.76,-1,35,"Consensus",50,"Consensus (10, 50)"
"718",100,1,57.72,0,35,"Consensus",50,"Consensus (100, 50)"
"719",1000,1,59.8,0,35,"Consensus",50,"Consensus (1000, 50)"
"720",10000,1,57.36,0,35,"Consensus",50,"Consensus (10000, 50)"
"721",1,0.792883764977512,5473.98,-20,35,"Consensus",100,"Consensus (1, 100)"
"722",10,0.993833118807553,594.100000000001,-1,35,"Consensus",100,"Consensus (10, 100)"
"723",100,1,54.3,0,35,"Consensus",100,"Consensus (100, 100)"
"724",1000,1,68.3600000000001,0,35,"Consensus",100,"Consensus (1000, 100)"
"725",10000,1,62.8,0,35,"Consensus",100,"Consensus (10000, 100)"
"726",1,0.471777402513605,5394,-20,36,"Consensus",1,"Consensus (1, 1)"
"727",10,0.993081373431131,88,-1,36,"Consensus",1,"Consensus (10, 1)"
"728",100,1,0,0,36,"Consensus",1,"Consensus (100, 1)"
"729",1000,1,0,0,36,"Consensus",1,"Consensus (1000, 1)"
"730",10000,0.99513146927033,62,-1,36,"Consensus",1,"Consensus (10000, 1)"
"731",1,0.790064567309387,5427.6,-14,36,"Consensus",10,"Consensus (1, 10)"
"732",10,1,498.4,0,36,"Consensus",10,"Consensus (10, 10)"
"733",100,1,8,0,36,"Consensus",10,"Consensus (100, 10)"
"734",1000,1,0,0,36,"Consensus",10,"Consensus (1000, 10)"
"735",10000,1,6.2,0,36,"Consensus",10,"Consensus (10000, 10)"
"736",1,0.851484062613371,5425.86666666667,-11,36,"Consensus",30,"Consensus (1, 30)"
"737",10,1,560.000000000001,0,36,"Consensus",30,"Consensus (10, 30)"
"738",100,1,10.6666666666667,0,36,"Consensus",30,"Consensus (100, 30)"
"739",1000,1,5.13333333333334,0,36,"Consensus",30,"Consensus (1000, 30)"
"740",10000,1,15.9333333333334,0,36,"Consensus",30,"Consensus (10000, 30)"
"741",1,0.858880592136759,5478.64,-13,36,"Consensus",50,"Consensus (1, 50)"
"742",10,1,542.44,0,36,"Consensus",50,"Consensus (10, 50)"
"743",100,1,15.04,0,36,"Consensus",50,"Consensus (100, 50)"
"744",1000,1,12.4,0,36,"Consensus",50,"Consensus (1000, 50)"
"745",10000,1,9.56000000000001,0,36,"Consensus",50,"Consensus (10000, 50)"
"746",1,0.903079251641779,5440.34,-13,36,"Consensus",100,"Consensus (1, 100)"
"747",10,1,492.020000000001,0,36,"Consensus",100,"Consensus (10, 100)"
"748",100,1,12.5,0,36,"Consensus",100,"Consensus (100, 100)"
"749",1000,1,11.76,0,36,"Consensus",100,"Consensus (1000, 100)"
"750",10000,1,9.76,0,36,"Consensus",100,"Consensus (10000, 100)"
"751",1,0.665561260747986,4526,-20,37,"Consensus",1,"Consensus (1, 1)"
"752",10,0.950920942615829,600,-2,37,"Consensus",1,"Consensus (10, 1)"
"753",100,1,0,0,37,"Consensus",1,"Consensus (100, 1)"
"754",1000,1,0,0,37,"Consensus",1,"Consensus (1000, 1)"
"755",10000,1,0,0,37,"Consensus",1,"Consensus (10000, 1)"
"756",1,0.790721545611406,5348.6,-17,37,"Consensus",10,"Consensus (1, 10)"
"757",10,1,538.8,0,37,"Consensus",10,"Consensus (10, 10)"
"758",100,1,8,0,37,"Consensus",10,"Consensus (100, 10)"
"7591",1000,1,24,0,37,"Consensus",10,"Consensus (1000, 10)"
"760",10000,1,16,0,37,"Consensus",10,"Consensus (10000, 10)"
"761",1,0.82283766614102,5281.2,-15,37,"Consensus",30,"Consensus (1, 30)"
"762",10,1,511.933333333334,0,37,"Consensus",30,"Consensus (10, 30)"
"763",100,1,13.2666666666667,0,37,"Consensus",30,"Consensus (100, 30)"
"764",1000,1,16,0,37,"Consensus",30,"Consensus (1000, 30)"
"765",10000,1,16,0,37,"Consensus",30,"Consensus (10000, 30)"
"766",1,0.878008052968915,5309.56,-13,37,"Consensus",50,"Consensus (1, 50)"
"767",10,1,450.88,0,37,"Consensus",50,"Consensus (10, 50)"
"768",100,1,15.96,0,37,"Consensus",50,"Consensus (100, 50)"
"769",1000,1,17.6,0,37,"Consensus",50,"Consensus (1000, 50)"
"770",10000,1,19.16,0,37,"Consensus",50,"Consensus (10000, 50)"
"771",1,0.876724484843516,5293.66,-11,37,"Consensus",100,"Consensus (1, 100)"
"772",10,1,478.460000000001,0,37,"Consensus",100,"Consensus (10, 100)"
"773",100,1,14.38,0,37,"Consensus",100,"Consensus (100, 100)"
"774",1000,1,14.4,0,37,"Consensus",100,"Consensus (1000, 100)"
"775",10000,1,16.76,0,37,"Consensus",100,"Consensus (10000, 100)"
"776",1,0.363812381415615,6204,-20,38,"Consensus",1,"Consensus (1, 1)"
"777",10,1,0,0,38,"Consensus",1,"Consensus (10, 1)"
"778",100,1,0,0,38,"Consensus",1,"Consensus (100, 1)"
"779",1000,1,0,0,38,"Consensus",1,"Consensus (1000, 1)"
"780",10000,1,0,0,38,"Consensus",1,"Consensus (10000, 1)"
"781",1,0.768093461830961,5274.8,-20,38,"Consensus",10,"Consensus (1, 10)"
"782",10,1,318.2,0,38,"Consensus",10,"Consensus (10, 10)"
"783",100,1,24.4,0,38,"Consensus",10,"Consensus (100, 10)"
"784",1000,1,24.4,0,38,"Consensus",10,"Consensus (1000, 10)"
"785",10000,1,8.2,0,38,"Consensus",10,"Consensus (10000, 10)"
"786",1,0.795876040988552,5253.53333333333,-20,38,"Consensus",30,"Consensus (1, 30)"
"787",10,1,346.000000000001,0,38,"Consensus",30,"Consensus (10, 30)"
"788",100,1,13.4666666666667,0,38,"Consensus",30,"Consensus (100, 30)"
"789",1000,1,16.1333333333334,0,38,"Consensus",30,"Consensus (1000, 30)"
"790",10000,1,10.6666666666667,0,38,"Consensus",30,"Consensus (10000, 30)"
"791",1,0.86708939991506,5239.16,-17,38,"Consensus",50,"Consensus (1, 50)"
"792",10,1,321.6,0,38,"Consensus",50,"Consensus (10, 50)"
"793",100,1,11.32,0,38,"Consensus",50,"Consensus (100, 50)"
"794",1000,1,25.84,0,38,"Consensus",50,"Consensus (1000, 50)"
"795",10000,1,11.2,0,38,"Consensus",50,"Consensus (10000, 50)"
"796",1,0.858488987304589,5219.18,-19,38,"Consensus",100,"Consensus (1, 100)"
"797",10,1,362.820000000001,0,38,"Consensus",100,"Consensus (10, 100)"
"798",100,1,8.90000000000003,0,38,"Consensus",100,"Consensus (100, 100)"
"799",1000,1,18.58,0,38,"Consensus",100,"Consensus (1000, 100)"
"800",10000,1,8.00000000000004,0,38,"Consensus",100,"Consensus (10000, 100)"
"801",1,0.732544083006278,2986,-20,39,"Consensus",1,"Consensus (1, 1)"
"802",10,1,0,0,39,"Consensus",1,"Consensus (10, 1)"
"803",100,1,0,0,39,"Consensus",1,"Consensus (100, 1)"
"804",1000,0.991919132601505,104,-1,39,"Consensus",1,"Consensus (1000, 1)"
"805",10000,1,0,0,39,"Consensus",1,"Consensus (10000, 1)"
"806",1,0.77853804837532,5299,-19,39,"Consensus",10,"Consensus (1, 10)"
"807",10,1,284.2,0,39,"Consensus",10,"Consensus (10, 10)"
"808",100,1,6,0,39,"Consensus",10,"Consensus (100, 10)"
"809",1000,1,22.6,0,39,"Consensus",10,"Consensus (1000, 10)"
"810",10000,1,12,0,39,"Consensus",10,"Consensus (10000, 10)"
"811",1,0.831629303259648,5302,-13,39,"Consensus",30,"Consensus (1, 30)"
"812",10,1,350.066666666667,0,39,"Consensus",30,"Consensus (10, 30)"
"813",100,1,9.60000000000002,0,39,"Consensus",30,"Consensus (100, 30)"
"814",1000,1,16.6000000000001,0,39,"Consensus",30,"Consensus (1000, 30)"
"815",10000,1,15.2,0,39,"Consensus",30,"Consensus (10000, 30)"
"816",1,0.87848072776504,5224.36,-15,39,"Consensus",50,"Consensus (1, 50)"
"817",10,1,367.24,0,39,"Consensus",50,"Consensus (10, 50)"
"818",100,1,8.64,0,39,"Consensus",50,"Consensus (100, 50)"
"819",1000,1,13.6,0,39,"Consensus",50,"Consensus (1000, 50)"
"820",10000,1,12.76,0,39,"Consensus",50,"Consensus (10000, 50)"
"821",1,0.823929858709996,5259.12,-12,39,"Consensus",100,"Consensus (1, 100)"
"822",10,1,326.280000000001,0,39,"Consensus",100,"Consensus (10, 100)"
"823",100,1,10.8600000000001,0,39,"Consensus",100,"Consensus (100, 100)"
"824",1000,1,14.94,0,39,"Consensus",100,"Consensus (1000, 100)"
"825",10000,1,11.88,0,39,"Consensus",100,"Consensus (10000, 100)"
"826",1,0.433143273172433,6124,-20,3,"Consensus",1,"Consensus (1, 1)"
"827",10,0.959837877575382,496,-3,3,"Consensus",1,"Consensus (10, 1)"
"828",100,1,0,0,3,"Consensus",1,"Consensus (100, 1)"
"829",1000,1,0,0,3,"Consensus",1,"Consensus (1000, 1)"
"830",10000,1,0,0,3,"Consensus",1,"Consensus (10000, 1)"
"831",1,0.694578933930869,5467.2,-18,3,"Consensus",10,"Consensus (1, 10)"
"832",10,1,482.8,0,3,"Consensus",10,"Consensus (10, 10)"
"833",100,1,8.8,0,3,"Consensus",10,"Consensus (100, 10)"
"834",1000,1,22.8,0,3,"Consensus",10,"Consensus (1000, 10)"
"835",10000,1,7.2,0,3,"Consensus",10,"Consensus (10000, 10)"
"836",1,0.833478546194426,5362.8,-14,3,"Consensus",30,"Consensus (1, 30)"
"837",10,1,546.733333333334,0,3,"Consensus",30,"Consensus (10, 30)"
"838",100,1,11.7333333333334,0,3,"Consensus",30,"Consensus (100, 30)"
"839",1000,1,12.9333333333334,0,3,"Consensus",30,"Consensus (1000, 30)"
"840",10000,1,13.0666666666667,0,3,"Consensus",30,"Consensus (10000, 30)"
"841",1,0.796553243290327,5408.72,-15,3,"Consensus",50,"Consensus (1, 50)"
"842",10,1,488.04,0,3,"Consensus",50,"Consensus (10, 50)"
"843",100,1,7.04000000000001,0,3,"Consensus",50,"Consensus (100, 50)"
"844",1000,1,13.04,0,3,"Consensus",50,"Consensus (1000, 50)"
"845",10000,1,11.04,0,3,"Consensus",50,"Consensus (10000, 50)"
"846",1,0.81334326341738,5449.62,-18,3,"Consensus",100,"Consensus (1, 100)"
"847",10,1,463.160000000001,0,3,"Consensus",100,"Consensus (10, 100)"
"848",100,1,11,0,3,"Consensus",100,"Consensus (100, 100)"
"849",1000,1,11.4400000000001,0,3,"Consensus",100,"Consensus (1000, 100)"
"850",10000,1,12.64,0,3,"Consensus",100,"Consensus (10000, 100)"
"851",1,0.468824701846667,5408,-20,40,"Consensus",1,"Consensus (1, 1)"
"852",10,0.958686990781072,516,-1,40,"Consensus",1,"Consensus (10, 1)"
"853",100,1,0,0,40,"Consensus",1,"Consensus (100, 1)"
"854",1000,1,0,0,40,"Consensus",1,"Consensus (1000, 1)"
"855",10000,0.994984338344437,64,-1,40,"Consensus",1,"Consensus (10000, 1)"
"856",1,0.776849934865171,5252.2,-20,40,"Consensus",10,"Consensus (1, 10)"
"857",10,1,227.2,0,40,"Consensus",10,"Consensus (10, 10)"
"858",100,1,0,0,40,"Consensus",10,"Consensus (100, 10)"
"859",1000,1,6.2,0,40,"Consensus",10,"Consensus (1000, 10)"
"860",10000,1,6.4,0,40,"Consensus",10,"Consensus (10000, 10)"
"861",1,0.882604110383902,5276.13333333333,-12,40,"Consensus",30,"Consensus (1, 30)"
"862",10,1,355.933333333334,0,40,"Consensus",30,"Consensus (10, 30)"
"863",100,1,0,0,40,"Consensus",30,"Consensus (100, 30)"
"864",1000,1,5.26666666666668,0,40,"Consensus",30,"Consensus (1000, 30)"
"865",10000,1,2.13333333333334,0,40,"Consensus",30,"Consensus (10000, 30)"
"866",1,0.862150892471084,5347.04,-12,40,"Consensus",50,"Consensus (1, 50)"
"867",10,1,366.92,0,40,"Consensus",50,"Consensus (10, 50)"
"868",100,1,1.23999999999999,0,40,"Consensus",50,"Consensus (100, 50)"
"869",1000,1,6.75999999999999,0,40,"Consensus",50,"Consensus (1000, 50)"
"870",10000,1,1.28000000000001,0,40,"Consensus",50,"Consensus (10000, 50)"
"871",1,0.908182588642822,5286.72,-9,40,"Consensus",100,"Consensus (1, 100)"
"872",10,1,360.680000000001,0,40,"Consensus",100,"Consensus (10, 100)"
"873",100,1,1.58,0,40,"Consensus",100,"Consensus (100, 100)"
"874",1000,1,5.30000000000001,0,40,"Consensus",100,"Consensus (1000, 100)"
"875",10000,1,0.640000000000001,0,40,"Consensus",100,"Consensus (10000, 100)"
"876",1,0.579590457287539,4892,-20,41,"Consensus",1,"Consensus (1, 1)"
"877",10,0.953263905194872,580,-1,41,"Consensus",1,"Consensus (10, 1)"
"878",100,1,0,0,41,"Consensus",1,"Consensus (100, 1)"
"879",1000,1,0,0,41,"Consensus",1,"Consensus (1000, 1)"
"880",10000,1,0,0,41,"Consensus",1,"Consensus (10000, 1)"
"881",1,0.74250304747662,5438.6,-17,41,"Consensus",10,"Consensus (1, 10)"
"882",10,1,445.2,0,41,"Consensus",10,"Consensus (10, 10)"
"883",100,1,16.4,0,41,"Consensus",10,"Consensus (100, 10)"
"884",1000,1,5.6,0,41,"Consensus",10,"Consensus (1000, 10)"
"885",10000,1,16.4,0,41,"Consensus",10,"Consensus (10000, 10)"
"886",1,0.834018829093466,5343.66666666667,-14,41,"Consensus",30,"Consensus (1, 30)"
"887",10,1,376.600000000001,0,41,"Consensus",30,"Consensus (10, 30)"
"888",100,1,8.20000000000003,0,41,"Consensus",30,"Consensus (100, 30)"
"889",1000,1,7.33333333333335,0,41,"Consensus",30,"Consensus (1000, 30)"
"890",10000,1,10.8666666666667,0,41,"Consensus",30,"Consensus (10000, 30)"
"891",1,0.888268083172616,5451.8,-12,41,"Consensus",50,"Consensus (1, 50)"
"892",10,1,324.28,0,41,"Consensus",50,"Consensus (10, 50)"
"893",100,1,6.72000000000001,0,41,"Consensus",50,"Consensus (100, 50)"
"894",1000,1,4.40000000000001,0,41,"Consensus",50,"Consensus (1000, 50)"
"895",10000,1,6.52000000000001,0,41,"Consensus",50,"Consensus (10000, 50)"
"896",1,0.86878357469183,5283.04,-14,41,"Consensus",100,"Consensus (1, 100)"
"897",10,1,294.820000000001,0,41,"Consensus",100,"Consensus (10, 100)"
"898",100,1,3.36,0,41,"Consensus",100,"Consensus (100, 100)"
"899",1000,1,5.64000000000001,0,41,"Consensus",100,"Consensus (1000, 100)"
"900",10000,1,5.71999999999998,0,41,"Consensus",100,"Consensus (10000, 100)"
"901",1,0.487717222717102,4684,-20,42,"Consensus",1,"Consensus (1, 1)"
"902",10,0.934475464995867,794,-2,42,"Consensus",1,"Consensus (10, 1)"
"903",100,1,0,0,42,"Consensus",1,"Consensus (100, 1)"
"904",1000,1,0,0,42,"Consensus",1,"Consensus (1000, 1)"
"905",10000,1,0,0,42,"Consensus",1,"Consensus (10000, 1)"
"906",1,0.733162897910254,5572.8,-15,42,"Consensus",10,"Consensus (1, 10)"
"907",10,1,430,0,42,"Consensus",10,"Consensus (10, 10)"
"908",100,1,0,0,42,"Consensus",10,"Consensus (100, 10)"
"909",1000,1,0,0,42,"Consensus",10,"Consensus (1000, 10)"
"910",10000,1,8.2,0,42,"Consensus",10,"Consensus (10000, 10)"
"911",1,0.857185488377318,5313.06666666667,-14,42,"Consensus",30,"Consensus (1, 30)"
"912",10,1,409.066666666667,0,42,"Consensus",30,"Consensus (10, 30)"
"913",100,1,5.33333333333335,0,42,"Consensus",30,"Consensus (100, 30)"
"914",1000,1,0,0,42,"Consensus",30,"Consensus (1000, 30)"
"915",10000,1,11.0666666666667,0,42,"Consensus",30,"Consensus (10000, 30)"
"916",1,0.832487770391153,5315.2,-16,42,"Consensus",50,"Consensus (1, 50)"
"917",10,1,419.48,0,42,"Consensus",50,"Consensus (10, 50)"
"918",100,1,3.20000000000002,0,42,"Consensus",50,"Consensus (100, 50)"
"919",1000,1,0,0,42,"Consensus",50,"Consensus (1000, 50)"
"920",10000,1,13.36,0,42,"Consensus",50,"Consensus (10000, 50)"
"921",1,0.869469324516537,5346.8,-15,42,"Consensus",100,"Consensus (1, 100)"
