"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"185","K3
(68)","GO:0099512","supramolecular fiber",0.220588235294118,"29/550",1.07970590430093e-07,6.28769908975247e-07,3.87758157581758e-07,"852819/854370/852099/856736/856577/852249/856263/856648/850734/855859/853010/854889/853539/854085/854223",15,"K3 (68)","Bayesian",2,"Bayesian: chain 2",3,"CC"
"186","K3
(68)","GO:0099513","polymeric cytoskeletal fiber",0.220588235294118,"29/550",1.07970590430093e-07,6.28769908975247e-07,3.87758157581758e-07,"852819/854370/852099/856736/856577/852249/856263/856648/850734/855859/853010/854889/853539/854085/854223",15,"K3 (68)","Bayesian",2,"Bayesian: chain 2",3,"CC"
"187","K3
(68)","GO:0005816","spindle pole body",0.235294117647059,"37/550",9.07525513191044e-07,4.72868556873228e-06,2.91614846343937e-06,"853824/855979/854370/856736/852787/851957/856577/856263/850734/853513/855859/853010/854889/851533/854085/854700",16,"K3 (68)","Bayesian",2,"Bayesian: chain 2",3,"CC"
"188","K3
(68)","GO:0031981","nuclear lumen",0.5,"142/550",3.8189331687403e-06,1.80035420812043e-05,1.1102662846463e-05,"853821/853752/850934/855459/850540/852578/850638/855099/853773/851197/852819/854370/853100/852787/855636/856648/856738/850734/855859/851177/850447/853010/853880/854889/852180/851533/851813/851925/851947/854085/854974/854700/852673/852258",34,"K3 (68)","Bayesian",2,"Bayesian: chain 2",3,"CC"
"189","K3
(68)","GO:0000228","nuclear chromosome",0.382352941176471,"94/550",5.89359557747701e-06,2.65211800986465e-05,1.63554327030462e-05,"853821/855459/850540/852578/855099/853773/851197/852819/854370/853100/852787/855636/856648/856738/850734/855859/850447/853010/852180/851533/851813/851925/851947/854085/852673/852258",26,"K3 (68)","Bayesian",2,"Bayesian: chain 2",3,"CC"
"190","K3
(68)","GO:0005694","chromosome",0.441176470588235,"121/550",1.00728216465118e-05,4.08945356416035e-05,2.52193840214036e-05,"853821/850934/855459/850540/852578/850638/855099/853773/851197/852819/854370/853100/852787/855636/856648/856738/850734/855859/850447/853010/852180/851533/851813/851925/851947/854085/854974/854700/852673/852258",30,"K3 (68)","Bayesian",2,"Bayesian: chain 2",3,"CC"
"191","K3
(68)","GO:0098687","chromosomal region",0.294117647058824,"63/550",1.07399790573908e-05,4.08945356416035e-05,2.52193840214036e-05,"850934/852578/850638/853773/851197/852819/854370/853100/852787/856648/856738/850734/855859/850447/853010/851533/851813/854085/854974/854700",20,"K3 (68)","Bayesian",2,"Bayesian: chain 2",3,"CC"
"192","K3
(68)","GO:0005634","nucleus",0.764705882352941,"295/550",3.17392048764386e-05,9.81931650864819e-05,6.05550619353105e-05,"850768/853821/853752/850934/855459/850540/852578/850638/853824/855099/853773/855979/852700/851197/852819/854370/852091/853100/852787/855636/854249/851957/852274/856577/852249/856263/856648/856738/850734/855859/851177/850447/853010/853880/854889/852180/851533/851813/851925/854945/851947/854085/850822/854974/855962/854223/854700/853728/854497/852673/853283/852258",52,"K3 (68)","Bayesian",2,"Bayesian: chain 2",3,"CC"
"193","K3
(68)","GO:0032991","protein-containing complex",0.544117647058823,"179/550",5.68264271904374e-05,0.000170479281571312,0.000105133421915323,"853821/853752/850934/855459/850540/852578/850638/855099/853773/852700/851197/852819/852091/851462/852099/852787/854249/850639/856577/856263/856648/856738/853513/851177/850447/853010/854889/852180/853539/851813/851925/851947/854085/854497/853729/852673/852258",37,"K3 (68)","Bayesian",2,"Bayesian: chain 2",3,"CC"
"194","K5
(40)","GO:0071944","cell periphery",0.45,"111/550",0.000190806387592902,0.0111845334107809,0.00968680441973028,"852359/851625/855548/855293/855023/853760/853766/856729/854804/856279/856049/856272/851597/853045/854214/852343/853281/854183",18,"K5 (40)","Bayesian",2,"Bayesian: chain 2",5,"CC"
"195","K5
(40)","GO:0005886","plasma membrane",0.3,"57/550",0.000283152744576731,0.0111845334107809,0.00968680441973028,"851625/855548/855293/855023/856279/856049/856272/851597/853045/854214/852343/854183",12,"K5 (40)","Bayesian",2,"Bayesian: chain 2",5,"CC"
"196","K5
(40)","GO:0031224","intrinsic component of membrane",0.45,"128/550",0.00134634824100408,0.0275066939693915,0.0238232526050693,"852359/851625/852825/855023/851246/853766/856729/854804/856279/856049/856272/851004/851597/853045/854214/855295/852343/854052",18,"K5 (40)","Bayesian",2,"Bayesian: chain 2",5,"CC"
"197","K5
(40)","GO:0016020","membrane",0.525,"163/550",0.0013927439984502,0.0275066939693915,0.0238232526050693,"852359/851625/855548/855293/852825/855023/851246/853766/856729/854804/856279/856049/856272/851004/851597/853045/854214/855295/852343/854183/854052",21,"K5 (40)","Bayesian",2,"Bayesian: chain 2",5,"CC"
"198","K5
(40)","GO:0000322","storage vacuole",0.25,"54/550",0.00303636342655533,0.0342675300996958,0.0296787402595633,"851625/855293/855023/853766/856729/854804/856279/851004/854214/854052",10,"K5 (40)","Bayesian",2,"Bayesian: chain 2",5,"CC"
"199","K6
(32)","GO:0000131","incipient cellular bud site",0.1875,"19/550",0.00038072260761691,0.0331228668626712,0.0316600905281431,"851904/853136/855427/853102/854666/856458",6,"K6 (32)","Bayesian",2,"Bayesian: chain 2",6,"CC"
"200","K12
(25)","GO:0030684","preribosome",0.44,"16/550",5.46698660505445e-13,2.78816316857777e-11,2.30188909686503e-11,"854221/852569/853048/853956/850689/856553/855408/851924/856228/851403/851656",11,"K12 (25)","Bayesian",2,"Bayesian: chain 2",12,"CC"
"201","K12
(25)","GO:1990904","ribonucleoprotein complex",0.44,"20/550",1.90713767737681e-11,4.86320107731085e-10,4.01502668921433e-10,"854221/852569/853048/853956/850689/856553/855408/851924/856228/851403/851656",11,"K12 (25)","Bayesian",2,"Bayesian: chain 2",12,"CC"
"202","K12
(25)","GO:0005730","nucleolus",0.48,"31/550",3.35131712350232e-10,5.69723910995394e-09,4.70360298035413e-09,"854221/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656",12,"K12 (25)","Bayesian",2,"Bayesian: chain 2",12,"CC"
"203","K12
(25)","GO:0032991","protein-containing complex",0.68,"179/550",0.000217223186918387,0.00232177293704657,0.00191684040210243,"856129/851453/854827/851708/854221/853996/852569/853048/855571/853956/850689/856553/855408/851924/856228/851403/851656",17,"K12 (25)","Bayesian",2,"Bayesian: chain 2",12,"CC"
"204","K12
(25)","GO:0005634","nucleus",0.88,"295/550",0.000227624797749663,0.00232177293704657,0.00191684040210243,"856129/851453/854827/851708/854221/853048/853784/855571/851497/853956/850689/851583/856553/855408/854268/851924/850982/854021/856228/851403/851656/852076",22,"K12 (25)","Bayesian",2,"Bayesian: chain 2",12,"CC"
"205","K12
(25)","GO:0031981","nuclear lumen",0.56,"142/550",0.000987105839810648,0.00839039963839051,0.006927058524987,"854827/851708/854221/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656",14,"K12 (25)","Bayesian",2,"Bayesian: chain 2",12,"CC"
"206","K12
(25)","GO:0043228","non-membrane-bounded organelle",0.68,"219/550",0.00338395210884535,0.0156892325046466,0.0129529267324224,"856129/851453/854827/851708/854221/852569/853048/853784/853956/856553/855408/851924/850982/854021/856228/851403/851656",17,"K12 (25)","Bayesian",2,"Bayesian: chain 2",12,"CC"
"207","K13
(12)","GO:0030427","site of polarized growth",0.5,"67/550",0.00134586113671474,0.0269197028076651,0.0236137743926887,"851430/852932/856861/850992/855438/851067",6,"K13 (12)","Bayesian",2,"Bayesian: chain 2",13,"CC"
"208","K13
(12)","GO:0005933","cellular bud",0.5,"73/550",0.00215667612408069,0.0269197028076651,0.0236137743926887,"851430/852932/856861/850992/855438/851067",6,"K13 (12)","Bayesian",2,"Bayesian: chain 2",13,"CC"
"209","K13
(12)","GO:0005618","cell wall",0.333333333333333,"30/550",0.00263686252485352,0.0269197028076651,0.0236137743926887,"852856/853367/850992/856546",4,"K13 (12)","Bayesian",2,"Bayesian: chain 2",13,"CC"
"210","K13
(12)","GO:0009277","fungal-type cell wall",0.333333333333333,"30/550",0.00263686252485352,0.0269197028076651,0.0236137743926887,"852856/853367/850992/856546",4,"K13 (12)","Bayesian",2,"Bayesian: chain 2",13,"CC"
"211","K13
(12)","GO:0030312","external encapsulating structure",0.333333333333333,"30/550",0.00263686252485352,0.0269197028076651,0.0236137743926887,"852856/853367/850992/856546",4,"K13 (12)","Bayesian",2,"Bayesian: chain 2",13,"CC"
"212","K13
(12)","GO:0071944","cell periphery",0.583333333333333,"111/550",0.00371100254895943,0.0286277339491156,0.0251120473237856,"852856/852932/853367/850992/856546/855438/851067",7,"K13 (12)","Bayesian",2,"Bayesian: chain 2",13,"CC"
"213","K15
(21)","GO:0005694","chromosome",0.761904761904762,"121/550",9.71154264743052e-08,5.14711760313817e-06,2.76012264716446e-06,"851399/853500/852245/856305/853327/851266/850297/850793/855621/852385/851561/854063/854786/850880/855404/852228",16,"K15 (21)","Bayesian",2,"Bayesian: chain 2",15,"CC"
"214","K15
(21)","GO:0000228","nuclear chromosome",0.619047619047619,"94/550",3.11250004301753e-06,8.24812511399647e-05,4.42302637691965e-05,"851399/853500/852245/856305/851266/850297/850793/855621/851561/854063/854786/850880/855404",13,"K15 (21)","Bayesian",2,"Bayesian: chain 2",15,"CC"
"215","K15
(21)","GO:0031981","nuclear lumen",0.714285714285714,"142/550",1.01719930849674e-05,0.000127160083687048,6.81891213416146e-05,"851399/853500/852245/856305/851266/850297/850793/855621/851561/853747/854063/854786/850880/855404/852228",15,"K15 (21)","Bayesian",2,"Bayesian: chain 2",15,"CC"
"216","K15
(21)","GO:0005657","replication fork",0.380952380952381,"34/550",1.05861791451582e-05,0.000127160083687048,6.81891213416146e-05,"853500/852245/851266/850297/850793/855621/852385/855404",8,"K15 (21)","Bayesian",2,"Bayesian: chain 2",15,"CC"
"217","K15
(21)","GO:0043228","non-membrane-bounded organelle",0.857142857142857,"219/550",1.43954811721186e-05,0.000127160083687048,6.81891213416146e-05,"851399/853500/852245/856305/853327/851266/850297/850793/855621/852385/851561/853747/854063/854786/850880/855404/851691/852228",18,"K15 (21)","Bayesian",2,"Bayesian: chain 2",15,"CC"
"218","K15
(21)","GO:0005634","nucleus",0.952380952380952,"295/550",3.02804910684408e-05,0.000194059789244106,0.000104063839316601,"851399/853500/852245/856305/851671/853327/851266/850297/850793/855621/855950/852385/851561/853747/854063/854786/850880/855404/851691/852228",20,"K15 (21)","Bayesian",2,"Bayesian: chain 2",15,"CC"
"219","K15
(21)","GO:0032991","protein-containing complex",0.761904761904762,"179/550",3.70022576894586e-05,0.000194059789244106,0.000104063839316601,"853500/852245/856305/851671/851266/850297/850793/855621/852385/851561/854063/854786/851102/850880/855404/852228",16,"K15 (21)","Bayesian",2,"Bayesian: chain 2",15,"CC"
"220","K15
(21)","GO:0032993","protein-DNA complex",0.285714285714286,"30/550",0.00048163260189913,0.00182332342147528,0.000977750394832819,"853500/852245/851266/850793/855621/855404",6,"K15 (21)","Bayesian",2,"Bayesian: chain 2",15,"CC"
"221","K15
(21)","GO:0000781","chromosome, telomeric region",0.285714285714286,"32/550",0.000699815273953527,0.00247268063463579,0.00132596578222773,"853327/851266/850297/852385/855404/852228",6,"K15 (21)","Bayesian",2,"Bayesian: chain 2",15,"CC"
"222","K15
(21)","GO:0098687","chromosomal region",0.380952380952381,"63/550",0.00116596525178629,0.00386225989654208,0.00207112248672564,"853327/851266/850297/852385/851561/854786/855404/852228",8,"K15 (21)","Bayesian",2,"Bayesian: chain 2",15,"CC"
"223","K15
(21)","GO:0005654","nucleoplasm",0.19047619047619,"25/550",0.0117952420772618,0.0297689442902321,0.0159634855180986,"850793/853747/850880/852228",4,"K15 (21)","Bayesian",2,"Bayesian: chain 2",15,"CC"
"224","K21
(6)","GO:0005886","plasma membrane",0.666666666666667,"57/550",0.00133680285108003,0.0467880997878012,0.0464363095638327,"850812/856664/856492/851663",4,"K21 (6)","Bayesian",2,"Bayesian: chain 2",21,"CC"
"225","K22
(12)","GO:0000786","nucleosome",0.833333333333333,"11/550",1.12550536792708e-18,2.92631395661041e-17,7.10845495532894e-18,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"226","K22
(12)","GO:0044815","DNA packaging complex",0.833333333333333,"13/550",2.90659200478621e-17,3.77856960622207e-16,9.17871159406172e-17,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"227","K22
(12)","GO:0000788","nuclear nucleosome",0.75,"10/550",1.84214049189066e-16,1.59652175963857e-15,3.8781905092435e-16,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"228","K22
(12)","GO:0000790","nuclear chromatin",0.833333333333333,"30/550",2.88019367039368e-12,1.49770070860472e-11,3.63813937312886e-12,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"229","K22
(12)","GO:0032993","protein-DNA complex",0.833333333333333,"30/550",2.88019367039368e-12,1.49770070860472e-11,3.63813937312886e-12,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"230","K22
(12)","GO:0031298","replication fork protection complex",0.5,"18/550",4.08782433954443e-07,1.51833475468793e-06,3.68826256199498e-07,"852284/851811/852295/851810/852283/852294",6,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"231","K22
(12)","GO:0000228","nuclear chromosome",0.833333333333333,"94/550",6.84217888451035e-07,2.22370813746586e-06,5.40172017198185e-07,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"232","K22
(12)","GO:0005694","chromosome",0.833333333333333,"121/550",8.58898527780529e-06,2.48126241358819e-05,6.02735808968792e-06,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"233","K22
(12)","GO:0005657","replication fork",0.5,"34/550",2.53304754094175e-05,5.98720327858959e-05,1.45438136322014e-05,"852284/851811/852295/851810/852283/852294",6,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"234","K22
(12)","GO:0031981","nuclear lumen",0.833333333333333,"142/550",4.12607526359341e-05,8.93982973778572e-05,2.171618559786e-05,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"235","K22
(12)","GO:0032991","protein-containing complex",0.833333333333333,"179/550",0.00037889384952099,0.000615702505471608,0.000149563361653022,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"236","K22
(12)","GO:0005634","nucleus",1,"295/550",0.000509967378159961,0.000779950107774059,0.000189461564641472,"855861/851457/855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",12,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"237","K22
(12)","GO:0043228","non-membrane-bounded organelle",0.833333333333333,"219/550",0.00245231076294296,0.00335579367560615,0.000815172552778823,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K22 (12)","Bayesian",2,"Bayesian: chain 2",22,"CC"
"238","K24
(17)","GO:0012505","endomembrane system",0.764705882352941,"92/550",5.02943705760791e-08,3.87266653435809e-06,3.38825233354638e-06,"852129/856595/853434/854499/853690/852130/852857/855458/854170/851464/852303/850519/854914",13,"K24 (17)","Bayesian",2,"Bayesian: chain 2",24,"CC"
"239","K24
(17)","GO:0031090","organelle membrane",0.705882352941177,"89/550",5.09632394650721e-07,1.96208471940528e-05,1.71665648724453e-05,"852129/856595/853434/854499/853690/852857/855458/851464/852543/852303/850519/854914",12,"K24 (17)","Bayesian",2,"Bayesian: chain 2",24,"CC"
"240","K24
(17)","GO:0005783","endoplasmic reticulum",0.588235294117647,"61/550",1.45273403949269e-06,3.7286840346979e-05,3.26227994833446e-05,"856595/854499/853690/852130/852857/855458/854170/851464/850519/854914",10,"K24 (17)","Bayesian",2,"Bayesian: chain 2",24,"CC"
"241","K24
(17)","GO:0031224","intrinsic component of membrane",0.764705882352941,"128/550",3.53610499980189e-06,4.90108335527061e-05,4.28802918301188e-05,"856595/853434/854499/853690/852857/855458/854170/851464/855416/852543/852303/850519/854914",13,"K24 (17)","Bayesian",2,"Bayesian: chain 2",24,"CC"
"242","K24
(17)","GO:0005789","endoplasmic reticulum membrane",0.470588235294118,"38/550",3.81902599111995e-06,4.90108335527061e-05,4.28802918301188e-05,"856595/854499/853690/852857/855458/851464/850519/854914",8,"K24 (17)","Bayesian",2,"Bayesian: chain 2",24,"CC"
"243","K24
(17)","GO:0016020","membrane",0.823529411764706,"163/550",7.40744342930762e-06,7.12966430070859e-05,6.23784709836431e-05,"852129/856595/853434/854499/853690/852857/855458/854170/851464/855416/852543/852303/850519/854914",14,"K24 (17)","Bayesian",2,"Bayesian: chain 2",24,"CC"
"244","K30
(2)","GO:0005874","microtubule",1,"29/550",0.00268918695148203,0.0154628249710217,0.00990753087388118,"855597/855533",2,"K30 (2)","Bayesian",2,"Bayesian: chain 2",30,"CC"
"245","K30
(2)","GO:0099081","supramolecular polymer",1,"29/550",0.00268918695148203,0.0154628249710217,0.00990753087388118,"855597/855533",2,"K30 (2)","Bayesian",2,"Bayesian: chain 2",30,"CC"
"246","K30
(2)","GO:0099512","supramolecular fiber",1,"29/550",0.00268918695148203,0.0154628249710217,0.00990753087388118,"855597/855533",2,"K30 (2)","Bayesian",2,"Bayesian: chain 2",30,"CC"
"247","K30
(2)","GO:0099513","polymeric cytoskeletal fiber",1,"29/550",0.00268918695148203,0.0154628249710217,0.00990753087388118,"855597/855533",2,"K30 (2)","Bayesian",2,"Bayesian: chain 2",30,"CC"
"248","K30
(2)","GO:0005816","spindle pole body",1,"37/550",0.00441132637853949,0.0178495335872385,0.0114367720925098,"855597/855533",2,"K30 (2)","Bayesian",2,"Bayesian: chain 2",30,"CC"
"249","K30
(2)","GO:0099080","supramolecular complex",1,"43/550",0.00598112270243417,0.019652260307998,0.0125918372682825,"855597/855533",2,"K30 (2)","Bayesian",2,"Bayesian: chain 2",30,"CC"
"250","K30
(2)","GO:0015630","microtubule cytoskeleton",1,"57/550",0.0105712866368604,0.0303924490809737,0.0194734227521113,"855597/855533",2,"K30 (2)","Bayesian",2,"Bayesian: chain 2",30,"CC"
"251","K38
(7)","GO:0000781","chromosome, telomeric region",0.571428571428571,"32/550",0.000294328660536201,0.00706388785286882,0.00495711428271496,"852501/851772/856680/850980",4,"K38 (7)","Bayesian",2,"Bayesian: chain 2",38,"CC"
"252","K38
(7)","GO:0031298","replication fork protection complex",0.428571428571429,"18/550",0.000952995209128865,0.0114359425095464,0.00802522281371676,"852501/856680/850980",3,"K38 (7)","Bayesian",2,"Bayesian: chain 2",38,"CC"
"253","K38
(7)","GO:0005654","nucleoplasm",0.428571428571429,"25/550",0.00258271020895759,0.017728535318377,0.0124410774164049,"852501/856680/850980",3,"K38 (7)","Bayesian",2,"Bayesian: chain 2",38,"CC"
"254","K38
(7)","GO:0098687","chromosomal region",0.571428571428571,"63/550",0.0042178016993279,0.017728535318377,0.0124410774164049,"852501/851772/856680/850980",4,"K38 (7)","Bayesian",2,"Bayesian: chain 2",38,"CC"
"255","K38
(7)","GO:0032993","protein-DNA complex",0.428571428571429,"30/550",0.00443213382959425,0.017728535318377,0.0124410774164049,"852501/856680/850980",3,"K38 (7)","Bayesian",2,"Bayesian: chain 2",38,"CC"
"256","K38
(7)","GO:0005657","replication fork",0.428571428571429,"34/550",0.00638588418955977,0.0218944600784906,0.0153645333884145,"852501/856680/850980",3,"K38 (7)","Bayesian",2,"Bayesian: chain 2",38,"CC"
"257","K1
(17)","GO:0005933","cellular bud",0.588235294117647,"73/550",8.56081813013831e-06,0.000573574814719267,0.000531671862819116,"855646/855389/855804/854437/850891/852363/851440/853650/855945/851375",10,"K1 (17)","Bayesian",3,"Bayesian: chain 3",1,"CC"
"258","K1
(17)","GO:0005935","cellular bud neck",0.470588235294118,"57/550",9.56314774608354e-05,0.00320365449493798,0.00296960903694173,"855646/855804/854437/850891/852363/851440/855945/851375",8,"K1 (17)","Bayesian",3,"Bayesian: chain 3",1,"CC"
"259","K1
(17)","GO:0030427","site of polarized growth",0.470588235294118,"67/550",0.000321262675570626,0.00717486642107732,0.00665070100304103,"855646/855804/854437/850891/852363/851440/855945/851375",8,"K1 (17)","Bayesian",3,"Bayesian: chain 3",1,"CC"
"260","K1
(17)","GO:0005618","cell wall",0.294117647058824,"30/550",0.00134001766425182,0.0149635305841453,0.0138703582790978,"853692/855389/855804/850891/853693",5,"K1 (17)","Bayesian",3,"Bayesian: chain 3",1,"CC"
"261","K1
(17)","GO:0009277","fungal-type cell wall",0.294117647058824,"30/550",0.00134001766425182,0.0149635305841453,0.0138703582790978,"853692/855389/855804/850891/853693",5,"K1 (17)","Bayesian",3,"Bayesian: chain 3",1,"CC"
"262","K5
(66)","GO:0071944","cell periphery",0.454545454545455,"111/550",5.32674296360041e-07,4.79406866724037e-05,3.7567555638024e-05,"851625/855529/855293/851904/852856/852932/855023/850992/853102/853760/855940/856854/855352/852897/855438/852459/853766/856729/851663/854953/852382/851067/853396/856049/856272/851597/853045/854214/853671/853281",30,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"CC"
"263","K5
(66)","GO:0031224","intrinsic component of membrane",0.46969696969697,"128/550",5.03484051199132e-06,0.000151472317230564,0.000118697605315179,"851625/855529/852825/853243/852932/855023/852845/853102/852458/851246/856718/856854/853861/852897/855438/853766/856729/851663/854953/852382/851067/853396/856357/856049/856272/851004/851597/853045/854214/853671/854052",31,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"CC"
"264","K5
(66)","GO:0005886","plasma membrane",0.287878787878788,"57/550",5.04907724101879e-06,0.000151472317230564,0.000118697605315179,"851625/855529/855293/851904/852932/855023/856854/852897/855438/851663/854953/852382/851067/856049/856272/851597/853045/854214/853671",19,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"CC"
"265","K5
(66)","GO:0016021","integral component of membrane",0.409090909090909,"110/550",2.39353166709368e-05,0.000538544625096078,0.000422017425513886,"855529/852825/853243/852932/855023/852845/852458/851246/856718/856854/853861/852897/855438/851663/854953/852382/851067/853396/856357/856049/856272/851004/851597/853045/854214/853671/854052",27,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"CC"
"266","K5
(66)","GO:0000322","storage vacuole",0.257575757575758,"54/550",4.44175090861745e-05,0.000571082259679387,0.000447514753199052,"851625/855293/855023/850992/852458/853882/855940/855438/852459/853766/856729/851663/853396/851004/854214/853671/854052",17,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"CC"
"267","K5
(66)","GO:0016020","membrane",0.5,"163/550",0.000165451554369597,0.00148906398932637,0.00116686885713294,"851625/855529/855293/852825/851904/853243/852932/855023/852845/853102/852458/851246/856718/856854/853861/852897/855438/853766/856729/851663/854953/852382/851067/853396/856357/856049/856272/851004/851597/853045/854214/853671/854052",33,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"CC"
"268","K5
(66)","GO:0012505","endomembrane system",0.318181818181818,"92/550",0.000919036429353069,0.0075193889674342,0.00589238667623499,"855293/852825/853243/852845/850992/852458/853882/851246/856718/856854/853861/855352/851663/852382/856357/856272/851597/853045/854214/853671/854052",21,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"CC"
"269","K5
(66)","GO:0005618","cell wall",0.151515151515152,"30/550",0.00134187084273863,0.00862631256046262,0.00675980048597656,"851625/852856/850992/853102/855940/855352/852459/853766/856729/853281",10,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"CC"
"270","K5
(66)","GO:0009277","fungal-type cell wall",0.151515151515152,"30/550",0.00134187084273863,0.00862631256046262,0.00675980048597656,"851625/852856/850992/853102/855940/855352/852459/853766/856729/853281",10,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"CC"
"271","K5
(66)","GO:0005783","endoplasmic reticulum",0.227272727272727,"61/550",0.00277779847190424,0.0166667908314255,0.0130605261486024,"855293/852825/853243/852845/850992/853882/851246/856854/853861/855352/852382/856272/851597/854214/854052",15,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"CC"
"272","K5
(66)","GO:0005933","cellular bud",0.242424242424242,"73/550",0.0070538052230178,0.0382784233056594,0.029995957444201,"852455/851904/851430/853153/852932/856861/850992/853760/856854/855438/852382/851067/856236/853396/856272/851597",16,"K5 (66)","Bayesian",3,"Bayesian: chain 3",5,"CC"
"273","K7
(15)","GO:0005654","nucleoplasm",0.533333333333333,"25/550",2.891566062034e-08,1.35903604915598e-06,1.03487627483322e-06,"854156/851177/850409/852501/852673/852258/856680/850980",8,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"CC"
"274","K7
(15)","GO:0031298","replication fork protection complex",0.466666666666667,"18/550",6.10110541114019e-08,1.43375977161795e-06,1.09177675778298e-06,"854156/855067/852501/852673/852258/856680/850980",7,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"CC"
"275","K7
(15)","GO:0043596","nuclear replication fork",0.466666666666667,"30/550",3.32762356705478e-06,5.21327692171915e-05,3.96979653613552e-05,"854156/855067/852501/852673/852258/856680/850980",7,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"CC"
"276","K7
(15)","GO:0005657","replication fork",0.466666666666667,"34/550",8.33287613775096e-06,9.79112946185738e-05,7.4557312811456e-05,"854156/855067/852501/852673/852258/856680/850980",7,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"CC"
"277","K7
(15)","GO:0032993","protein-DNA complex",0.333333333333333,"30/550",0.000703234336795038,0.00661040276587336,0.00503367735811185,"852501/852673/852258/856680/850980",5,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"CC"
"278","K7
(15)","GO:0031981","nuclear lumen",0.6,"142/550",0.00472023415484892,0.0356568260635274,0.0271518944268742,"854156/855067/851177/850409/852501/852673/852258/856680/850980",9,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"CC"
"279","K7
(15)","GO:0000228","nuclear chromosome",0.466666666666667,"94/550",0.00680374222947682,0.0356568260635274,0.0271518944268742,"854156/855067/852501/852673/852258/856680/850980",7,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"CC"
"280","K7
(15)","GO:0005694","chromosome",0.533333333333333,"121/550",0.00703708379488508,0.0356568260635274,0.0271518944268742,"854156/855067/852501/852673/852258/851772/856680/850980",8,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"CC"
"281","K7
(15)","GO:0031974","membrane-enclosed lumen",0.6,"157/550",0.00986252635799695,0.0356568260635274,0.0271518944268742,"854156/855067/851177/850409/852501/852673/852258/856680/850980",9,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"CC"
"282","K7
(15)","GO:0043233","organelle lumen",0.6,"157/550",0.00986252635799695,0.0356568260635274,0.0271518944268742,"854156/855067/851177/850409/852501/852673/852258/856680/850980",9,"K7 (15)","Bayesian",3,"Bayesian: chain 3",7,"CC"
"283","K10
(45)","GO:0000786","nucleosome",0.222222222222222,"11/550",5.13700414499625e-11,4.57193368904666e-09,3.83923467678667e-09,"855701/855976/852284/851811/852295/851810/855700/852283/852294/854150",10,"K10 (45)","Bayesian",3,"Bayesian: chain 3",10,"CC"
