"","N_iter","ARI","Frobenius_norm","K_diff","Simulation","Inference","N_seeds","Model"
"574",1000,1,15.78,0,2,"Consensus",100,"Consensus (1000, 100)"
"575",10000,1,14.94,0,2,"Consensus",100,"Consensus (10000, 100)"
"576",1,0.129506592718512,188,-2,30,"Consensus",1,"Consensus (1, 1)"
"577",10,0.316182492587648,56,-2,30,"Consensus",1,"Consensus (10, 1)"
"578",100,0.316182492587648,56,-2,30,"Consensus",1,"Consensus (100, 1)"
"579",1000,0.316182492587648,56,-2,30,"Consensus",1,"Consensus (1000, 1)"
"580",10000,0.316182492587648,56,-2,30,"Consensus",1,"Consensus (10000, 1)"
"581",1,0.981234640306898,190.2,-1,30,"Consensus",10,"Consensus (1, 10)"
"582",10,1,25.8,0,30,"Consensus",10,"Consensus (10, 10)"
"583",100,1,25.8,0,30,"Consensus",10,"Consensus (100, 10)"
"584",1000,1,25.8,0,30,"Consensus",10,"Consensus (1000, 10)"
"585",10000,1,25.8,0,30,"Consensus",10,"Consensus (10000, 10)"
"586",1,0.981234640306898,197.866666666667,-1,30,"Consensus",30,"Consensus (1, 30)"
"587",10,1,38.6,0,30,"Consensus",30,"Consensus (10, 30)"
"588",100,1,22.6,0,30,"Consensus",30,"Consensus (100, 30)"
"589",1000,1,22.6,0,30,"Consensus",30,"Consensus (1000, 30)"
"590",10000,1,20.2,0,30,"Consensus",30,"Consensus (10000, 30)"
"591",1,0.981234640306898,193.84,-1,30,"Consensus",50,"Consensus (1, 50)"
"592",10,1,41.28,0,30,"Consensus",50,"Consensus (10, 50)"
"593",100,1,26.76,0,30,"Consensus",50,"Consensus (100, 50)"
"594",1000,1,26.76,0,30,"Consensus",50,"Consensus (1000, 50)"
"595",10000,1,25.32,0,30,"Consensus",50,"Consensus (10000, 50)"
"596",1,1,187.08,0,30,"Consensus",100,"Consensus (1, 100)"
"597",10,1,37.0000000000001,0,30,"Consensus",100,"Consensus (10, 100)"
"598",100,1,22.9,0,30,"Consensus",100,"Consensus (100, 100)"
"599",1000,1,22.18,0,30,"Consensus",100,"Consensus (1000, 100)"
"600",10000,1,20.74,0,30,"Consensus",100,"Consensus (10000, 100)"
"601",1,0.0956453481700673,56,-2,31,"Consensus",1,"Consensus (1, 1)"
"602",10,0.0956453481700673,56,-2,31,"Consensus",1,"Consensus (10, 1)"
"603",100,0.653000904827961,12,-2,31,"Consensus",1,"Consensus (100, 1)"
"604",1000,0.653000904827961,12,-2,31,"Consensus",1,"Consensus (1000, 1)"
"605",10000,0.653000904827961,12,-2,31,"Consensus",1,"Consensus (10000, 1)"
"606",1,0.987742473878962,204.8,-2,31,"Consensus",10,"Consensus (1, 10)"
"607",10,0.987742473878962,21.8,-2,31,"Consensus",10,"Consensus (10, 10)"
"608",100,0.987742473878962,15,-2,31,"Consensus",10,"Consensus (100, 10)"
"609",1000,0.987742473878962,15,-2,31,"Consensus",10,"Consensus (1000, 10)"
"610",10000,0.987742473878962,15,-2,31,"Consensus",10,"Consensus (10000, 10)"
"611",1,0.987742473878962,216.133333333333,-2,31,"Consensus",30,"Consensus (1, 30)"
"612",10,0.987742473878962,23.4666666666667,-2,31,"Consensus",30,"Consensus (10, 30)"
"613",100,0.987742473878962,11.6,-2,31,"Consensus",30,"Consensus (100, 30)"
"614",1000,0.987742473878962,10.8,-2,31,"Consensus",30,"Consensus (1000, 30)"
"615",10000,0.987742473878962,10.8,-2,31,"Consensus",30,"Consensus (10000, 30)"
"616",1,0.987742473878962,217.28,-2,31,"Consensus",50,"Consensus (1, 50)"
"617",10,0.987742473878962,21.76,-2,31,"Consensus",50,"Consensus (10, 50)"
"618",100,0.987742473878962,13.52,-2,31,"Consensus",50,"Consensus (100, 50)"
"619",1000,0.987742473878962,11.36,-2,31,"Consensus",50,"Consensus (1000, 50)"
"620",10000,0.987742473878962,11.36,-2,31,"Consensus",50,"Consensus (10000, 50)"
"621",1,0.987742473878962,214.22,-2,31,"Consensus",100,"Consensus (1, 100)"
"622",10,0.987742473878962,26.9,-2,31,"Consensus",100,"Consensus (10, 100)"
"623",100,0.987742473878962,14.34,-2,31,"Consensus",100,"Consensus (100, 100)"
"624",1000,0.987742473878962,12.52,-2,31,"Consensus",100,"Consensus (1000, 100)"
"625",10000,0.987742473878962,12.52,-2,31,"Consensus",100,"Consensus (10000, 100)"
"626",1,0.138043142545963,150,-2,32,"Consensus",1,"Consensus (1, 1)"
"627",10,1,0,0,32,"Consensus",1,"Consensus (10, 1)"
"628",100,1,0,0,32,"Consensus",1,"Consensus (100, 1)"
"629",1000,1,0,0,32,"Consensus",1,"Consensus (1000, 1)"
"630",10000,1,0,0,32,"Consensus",1,"Consensus (10000, 1)"
"631",1,0.975201927164517,154.6,-1,32,"Consensus",10,"Consensus (1, 10)"
"632",10,1,38.4,0,32,"Consensus",10,"Consensus (10, 10)"
"633",100,1,9,0,32,"Consensus",10,"Consensus (100, 10)"
"634",1000,1,9,0,32,"Consensus",10,"Consensus (1000, 10)"
"635",10000,1,9,0,32,"Consensus",10,"Consensus (10000, 10)"
"636",1,1,192.866666666667,0,32,"Consensus",30,"Consensus (1, 30)"
"637",10,1,37.7333333333334,0,32,"Consensus",30,"Consensus (10, 30)"
"638",100,1,15.8666666666667,0,32,"Consensus",30,"Consensus (100, 30)"
"639",1000,1,13.8666666666667,0,32,"Consensus",30,"Consensus (1000, 30)"
"640",10000,1,13.8666666666667,0,32,"Consensus",30,"Consensus (10000, 30)"
"641",1,1,189.84,0,32,"Consensus",50,"Consensus (1, 50)"
"642",10,1,36.08,0,32,"Consensus",50,"Consensus (10, 50)"
"643",100,1,18.96,0,32,"Consensus",50,"Consensus (100, 50)"
"644",1000,1,17.76,0,32,"Consensus",50,"Consensus (1000, 50)"
"645",10000,1,17.76,0,32,"Consensus",50,"Consensus (10000, 50)"
"646",1,1,196.76,0,32,"Consensus",100,"Consensus (1, 100)"
"647",10,1,32.8400000000001,0,32,"Consensus",100,"Consensus (10, 100)"
"648",100,1,18.72,0,32,"Consensus",100,"Consensus (100, 100)"
"649",1000,1,17.72,0,32,"Consensus",100,"Consensus (1000, 100)"
"650",10000,1,17.72,0,32,"Consensus",100,"Consensus (10000, 100)"
"651",1,0.135756767091635,196,-2,33,"Consensus",1,"Consensus (1, 1)"
"652",10,0.964309486616898,54,-2,33,"Consensus",1,"Consensus (10, 1)"
"653",100,1,0,0,33,"Consensus",1,"Consensus (100, 1)"
"654",1000,1,0,0,33,"Consensus",1,"Consensus (1000, 1)"
"655",10000,1,0,0,33,"Consensus",1,"Consensus (10000, 1)"
"656",1,0.944422768063735,184.2,-2,33,"Consensus",10,"Consensus (1, 10)"
"657",10,1,54.4,0,33,"Consensus",10,"Consensus (10, 10)"
"658",100,1,16.6,0,33,"Consensus",10,"Consensus (100, 10)"
"659",1000,1,16.6,0,33,"Consensus",10,"Consensus (1000, 10)"
"660",10000,1,16.6,0,33,"Consensus",10,"Consensus (10000, 10)"
"661",1,0.944422768063735,208.4,-2,33,"Consensus",30,"Consensus (1, 30)"
"662",10,1,44.3333333333334,0,33,"Consensus",30,"Consensus (10, 30)"
"663",100,1,19.7333333333334,0,33,"Consensus",30,"Consensus (100, 30)"
"664",1000,1,17.7333333333334,0,33,"Consensus",30,"Consensus (1000, 30)"
"665",10000,1,17.7333333333334,0,33,"Consensus",30,"Consensus (10000, 30)"
"666",1,1,203.12,0,33,"Consensus",50,"Consensus (1, 50)"
"667",10,1,48.12,0,33,"Consensus",50,"Consensus (10, 50)"
"668",100,1,23.2,0,33,"Consensus",50,"Consensus (100, 50)"
"669",1000,1,22,0,33,"Consensus",50,"Consensus (1000, 50)"
"670",10000,1,22,0,33,"Consensus",50,"Consensus (10000, 50)"
"671",1,0.980978218673955,199.3,-1,33,"Consensus",100,"Consensus (1, 100)"
"672",10,1,38.2000000000001,0,33,"Consensus",100,"Consensus (10, 100)"
"673",100,1,18.4400000000001,0,33,"Consensus",100,"Consensus (100, 100)"
"674",1000,1,17.0400000000001,0,33,"Consensus",100,"Consensus (1000, 100)"
"675",10000,1,17.0400000000001,0,33,"Consensus",100,"Consensus (10000, 100)"
"676",1,0.167850660709739,158,-2,34,"Consensus",1,"Consensus (1, 1)"
"677",10,0.987601139278174,10,-2,34,"Consensus",1,"Consensus (10, 1)"
"678",100,1,0,0,34,"Consensus",1,"Consensus (100, 1)"
"679",1000,1,0,0,34,"Consensus",1,"Consensus (1000, 1)"
"680",10000,1,0,0,34,"Consensus",1,"Consensus (10000, 1)"
"681",1,0.987601139278174,169.8,-2,34,"Consensus",10,"Consensus (1, 10)"
"682",10,0.987601139278174,15,-2,34,"Consensus",10,"Consensus (10, 10)"
"683",100,1,6,0,34,"Consensus",10,"Consensus (100, 10)"
"684",1000,1,6,0,34,"Consensus",10,"Consensus (1000, 10)"
"685",10000,1,6,0,34,"Consensus",10,"Consensus (10000, 10)"
"686",1,0.987601139278174,210.4,-2,34,"Consensus",30,"Consensus (1, 30)"
"687",10,0.987601139278174,29.6666666666667,-2,34,"Consensus",30,"Consensus (10, 30)"
"688",100,1,14.4,0,34,"Consensus",30,"Consensus (100, 30)"
"689",1000,1,14.4,0,34,"Consensus",30,"Consensus (1000, 30)"
"690",10000,1,14.4,0,34,"Consensus",30,"Consensus (10000, 30)"
"691",1,0.987601139278174,210.52,-2,34,"Consensus",50,"Consensus (1, 50)"
"692",10,0.987601139278174,32.12,-2,34,"Consensus",50,"Consensus (10, 50)"
"693",100,1,17.08,0,34,"Consensus",50,"Consensus (100, 50)"
"694",1000,1,15.4,0,34,"Consensus",50,"Consensus (1000, 50)"
"695",10000,1,15.4,0,34,"Consensus",50,"Consensus (10000, 50)"
"696",1,0.987601139278174,215.26,-2,34,"Consensus",100,"Consensus (1, 100)"
"697",10,0.987601139278174,32.22,-2,34,"Consensus",100,"Consensus (10, 100)"
"698",100,1,16.26,0,34,"Consensus",100,"Consensus (100, 100)"
"699",1000,1,14.56,0,34,"Consensus",100,"Consensus (1000, 100)"
"700",10000,1,14.56,0,34,"Consensus",100,"Consensus (10000, 100)"
"701",1,0.130888075459718,308,-2,35,"Consensus",1,"Consensus (1, 1)"
"702",10,0.652216734955679,56,-2,35,"Consensus",1,"Consensus (10, 1)"
"703",100,0.652216734955679,56,-2,35,"Consensus",1,"Consensus (100, 1)"
"704",1000,0.652216734955679,56,-2,35,"Consensus",1,"Consensus (1000, 1)"
"705",10000,0.652216734955679,56,-2,35,"Consensus",1,"Consensus (10000, 1)"
"706",1,0.963848005632544,205.8,-2,35,"Consensus",10,"Consensus (1, 10)"
"707",10,1,27.8,0,35,"Consensus",10,"Consensus (10, 10)"
"708",100,1,22.4,0,35,"Consensus",10,"Consensus (100, 10)"
"709",1000,1,22.4,0,35,"Consensus",10,"Consensus (1000, 10)"
"710",10000,1,22.4,0,35,"Consensus",10,"Consensus (10000, 10)"
"711",1,0.955897831210994,207.466666666667,-2,35,"Consensus",30,"Consensus (1, 30)"
"712",10,1,37.8,0,35,"Consensus",30,"Consensus (10, 30)"
"713",100,1,26.6666666666667,0,35,"Consensus",30,"Consensus (100, 30)"
"714",1000,1,25.3333333333334,0,35,"Consensus",30,"Consensus (1000, 30)"
"715",10000,1,25.3333333333334,0,35,"Consensus",30,"Consensus (10000, 30)"
"716",1,0.966481799143365,201.96,-2,35,"Consensus",50,"Consensus (1, 50)"
"717",10,1,42.4,0,35,"Consensus",50,"Consensus (10, 50)"
"718",100,1,30.08,0,35,"Consensus",50,"Consensus (100, 50)"
"719",1000,1,26.72,0,35,"Consensus",50,"Consensus (1000, 50)"
"720",10000,1,26.72,0,35,"Consensus",50,"Consensus (10000, 50)"
"721",1,0.966481799143365,211.16,-2,35,"Consensus",100,"Consensus (1, 100)"
"722",10,1,35.9200000000001,0,35,"Consensus",100,"Consensus (10, 100)"
"723",100,1,24.32,0,35,"Consensus",100,"Consensus (100, 100)"
"724",1000,1,22.64,0,35,"Consensus",100,"Consensus (1000, 100)"
"725",10000,1,22,0,35,"Consensus",100,"Consensus (10000, 100)"
"726",1,0.0666470687048547,288,-2,36,"Consensus",1,"Consensus (1, 1)"
"727",10,0.0666470687048547,130,-2,36,"Consensus",1,"Consensus (10, 1)"
"728",100,0.0666470687048547,56,-2,36,"Consensus",1,"Consensus (100, 1)"
"729",1000,0.0666470687048547,56,-2,36,"Consensus",1,"Consensus (1000, 1)"
"730",10000,0.0666470687048547,56,-2,36,"Consensus",1,"Consensus (10000, 1)"
"731",1,0.946133957153411,228.8,-2,36,"Consensus",10,"Consensus (1, 10)"
"732",10,1,62.8,0,36,"Consensus",10,"Consensus (10, 10)"
"733",100,1,48,0,36,"Consensus",10,"Consensus (100, 10)"
"734",1000,1,31.2,0,36,"Consensus",10,"Consensus (1000, 10)"
"735",10000,1,31.2,0,36,"Consensus",10,"Consensus (10000, 10)"
"736",1,0.959930393369053,222,-2,36,"Consensus",30,"Consensus (1, 30)"
"737",10,1,50.4666666666667,0,36,"Consensus",30,"Consensus (10, 30)"
"738",100,1,31.4666666666667,0,36,"Consensus",30,"Consensus (100, 30)"
"739",1000,1,25.8666666666667,0,36,"Consensus",30,"Consensus (1000, 30)"
"740",10000,1,22.6,0,36,"Consensus",30,"Consensus (10000, 30)"
"741",1,1,219.32,0,36,"Consensus",50,"Consensus (1, 50)"
"742",10,1,43.04,0,36,"Consensus",50,"Consensus (10, 50)"
"743",100,1,30.4,0,36,"Consensus",50,"Consensus (100, 50)"
"744",1000,1,25.08,0,36,"Consensus",50,"Consensus (1000, 50)"
"745",10000,1,23.12,0,36,"Consensus",50,"Consensus (10000, 50)"
"746",1,1,216.38,0,36,"Consensus",100,"Consensus (1, 100)"
"747",10,1,37.9400000000001,0,36,"Consensus",100,"Consensus (10, 100)"
"748",100,1,28.1400000000001,0,36,"Consensus",100,"Consensus (100, 100)"
"749",1000,1,24.5000000000001,0,36,"Consensus",100,"Consensus (1000, 100)"
"750",10000,1,23.5200000000001,0,36,"Consensus",100,"Consensus (10000, 100)"
"751",1,0.00145386064830708,390,-2,37,"Consensus",1,"Consensus (1, 1)"
"752",10,0.281206790232453,90,-2,37,"Consensus",1,"Consensus (10, 1)"
"753",100,0.281206790232453,90,-2,37,"Consensus",1,"Consensus (100, 1)"
"754",1000,0.281206790232453,90,-2,37,"Consensus",1,"Consensus (1000, 1)"
"755",10000,0.281206790232453,90,-2,37,"Consensus",1,"Consensus (10000, 1)"
"756",1,0.956306177771437,217.8,-2,37,"Consensus",10,"Consensus (1, 10)"
"757",10,1,65.4,0,37,"Consensus",10,"Consensus (10, 10)"
"758",100,1,35.6,0,37,"Consensus",10,"Consensus (100, 10)"
"759",1000,1,35.6,0,37,"Consensus",10,"Consensus (1000, 10)"
"760",10000,1,30.6,0,37,"Consensus",10,"Consensus (10000, 10)"
"761",1,0.947848162529997,233.733333333333,-2,37,"Consensus",30,"Consensus (1, 30)"
"762",10,1,42.6,0,37,"Consensus",30,"Consensus (10, 30)"
"763",100,1,22.7333333333334,0,37,"Consensus",30,"Consensus (100, 30)"
"764",1000,1,22.7333333333334,0,37,"Consensus",30,"Consensus (1000, 30)"
"765",10000,1,21.0666666666667,0,37,"Consensus",30,"Consensus (10000, 30)"
"766",1,0.956306177771437,224.32,-2,37,"Consensus",50,"Consensus (1, 50)"
"767",10,1,41.68,0,37,"Consensus",50,"Consensus (10, 50)"
"768",100,1,22,0,37,"Consensus",50,"Consensus (100, 50)"
"769",1000,1,20.28,0,37,"Consensus",50,"Consensus (1000, 50)"
"770",10000,1,19.28,0,37,"Consensus",50,"Consensus (10000, 50)"
"771",1,0.983888150885823,209.66,-1,37,"Consensus",100,"Consensus (1, 100)"
"772",10,1,39.66,0,37,"Consensus",100,"Consensus (10, 100)"
"773",100,1,21.7400000000001,0,37,"Consensus",100,"Consensus (100, 100)"
"774",1000,1,20.2800000000001,0,37,"Consensus",100,"Consensus (1000, 100)"
"775",10000,1,19.2800000000001,0,37,"Consensus",100,"Consensus (10000, 100)"
"776",1,0.134226670059085,142,-2,38,"Consensus",1,"Consensus (1, 1)"
"777",10,0.970513900589722,42,-2,38,"Consensus",1,"Consensus (10, 1)"
"778",100,0.970513900589722,42,-2,38,"Consensus",1,"Consensus (100, 1)"
"779",1000,0.970513900589722,42,-2,38,"Consensus",1,"Consensus (1000, 1)"
"780",10000,0.970513900589722,42,-2,38,"Consensus",1,"Consensus (10000, 1)"
"781",1,0.970513900589722,190.2,-2,38,"Consensus",10,"Consensus (1, 10)"
"782",10,1,64,0,38,"Consensus",10,"Consensus (10, 10)"
"783",100,1,39,0,38,"Consensus",10,"Consensus (100, 10)"
"784",1000,1,30.6,0,38,"Consensus",10,"Consensus (1000, 10)"
"785",10000,1,30.6,0,38,"Consensus",10,"Consensus (10000, 10)"
"786",1,0.970513900589722,207.533333333333,-2,38,"Consensus",30,"Consensus (1, 30)"
"7871",10,1,50.4666666666667,0,38,"Consensus",30,"Consensus (10, 30)"
"788",100,1,28.8666666666667,0,38,"Consensus",30,"Consensus (100, 30)"
"789",1000,1,24.0666666666667,0,38,"Consensus",30,"Consensus (1000, 30)"
"790",10000,1,24.0666666666667,0,38,"Consensus",30,"Consensus (10000, 30)"
"791",1,0.970513900589722,198.36,-2,38,"Consensus",50,"Consensus (1, 50)"
"792",10,1,45.92,0,38,"Consensus",50,"Consensus (10, 50)"
"793",100,1,23.72,0,38,"Consensus",50,"Consensus (100, 50)"
"794",1000,1,20.84,0,38,"Consensus",50,"Consensus (1000, 50)"
"795",10000,1,20.84,0,38,"Consensus",50,"Consensus (10000, 50)"
"796",1,0.962285312163262,199.36,-2,38,"Consensus",100,"Consensus (1, 100)"
"797",10,1,41.3000000000001,0,38,"Consensus",100,"Consensus (10, 100)"
"798",100,1,21.7,0,38,"Consensus",100,"Consensus (100, 100)"
"799",1000,1,19.62,0,38,"Consensus",100,"Consensus (1000, 100)"
"800",10000,1,19.62,0,38,"Consensus",100,"Consensus (10000, 100)"
"801",1,0.125951767709502,86,-2,39,"Consensus",1,"Consensus (1, 1)"
"802",10,1,0,0,39,"Consensus",1,"Consensus (10, 1)"
"803",100,1,0,0,39,"Consensus",1,"Consensus (100, 1)"
"804",1000,1,0,0,39,"Consensus",1,"Consensus (1000, 1)"
"805",10000,1,0,0,39,"Consensus",1,"Consensus (10000, 1)"
"806",1,1,175.4,0,39,"Consensus",10,"Consensus (1, 10)"
"807",10,1,13.2,0,39,"Consensus",10,"Consensus (10, 10)"
"808",100,1,7.2,0,39,"Consensus",10,"Consensus (100, 10)"
"809",1000,1,7.2,0,39,"Consensus",10,"Consensus (1000, 10)"
"810",10000,1,7.2,0,39,"Consensus",10,"Consensus (10000, 10)"
"811",1,1,199,0,39,"Consensus",30,"Consensus (1, 30)"
"812",10,1,33.5333333333334,0,39,"Consensus",30,"Consensus (10, 30)"
"813",100,1,15.8666666666667,0,39,"Consensus",30,"Consensus (100, 30)"
"814",1000,1,13.8666666666667,0,39,"Consensus",30,"Consensus (1000, 30)"
"815",10000,1,13.8666666666667,0,39,"Consensus",30,"Consensus (10000, 30)"
"816",1,1,197.4,0,39,"Consensus",50,"Consensus (1, 50)"
"817",10,1,37.24,0,39,"Consensus",50,"Consensus (10, 50)"
"818",100,1,18.32,0,39,"Consensus",50,"Consensus (100, 50)"
"819",1000,1,17.12,0,39,"Consensus",50,"Consensus (1000, 50)"
"820",10000,1,17.12,0,39,"Consensus",50,"Consensus (10000, 50)"
"821",1,1,196.7,0,39,"Consensus",100,"Consensus (1, 100)"
"822",10,1,33.1000000000001,0,39,"Consensus",100,"Consensus (10, 100)"
"823",100,1,16.96,0,39,"Consensus",100,"Consensus (100, 100)"
"824",1000,1,16.36,0,39,"Consensus",100,"Consensus (1000, 100)"
"825",10000,1,16.36,0,39,"Consensus",100,"Consensus (10000, 100)"
"826",1,0.218653458969555,290,-2,3,"Consensus",1,"Consensus (1, 1)"
"827",10,1,0,0,3,"Consensus",1,"Consensus (10, 1)"
"828",100,1,0,0,3,"Consensus",1,"Consensus (100, 1)"
"829",1000,1,0,0,3,"Consensus",1,"Consensus (1000, 1)"
"830",10000,1,0,0,3,"Consensus",1,"Consensus (10000, 1)"
"831",1,0.987601139278174,167.2,-2,3,"Consensus",10,"Consensus (1, 10)"
"832",10,0.987601139278174,29.2,-2,3,"Consensus",10,"Consensus (10, 10)"
"833",100,0.987601139278174,7,-2,3,"Consensus",10,"Consensus (100, 10)"
"834",1000,1,6,0,3,"Consensus",10,"Consensus (1000, 10)"
"835",10000,1,6,0,3,"Consensus",10,"Consensus (10000, 10)"
"836",1,0.987601139278174,179.466666666667,-2,3,"Consensus",30,"Consensus (1, 30)"
"837",10,0.987601139278174,35.3333333333334,-2,3,"Consensus",30,"Consensus (10, 30)"
"838",100,0.987601139278174,20.8,-2,3,"Consensus",30,"Consensus (100, 30)"
"839",1000,0.987601139278174,17.6666666666667,-2,3,"Consensus",30,"Consensus (1000, 30)"
"840",10000,0.987601139278174,17.6666666666667,-2,3,"Consensus",30,"Consensus (10000, 30)"
"841",1,0.987601139278174,189.96,-2,3,"Consensus",50,"Consensus (1, 50)"
"842",10,0.987601139278174,39.4399999999999,-2,3,"Consensus",50,"Consensus (10, 50)"
"843",100,0.987601139278174,23.44,-2,3,"Consensus",50,"Consensus (100, 50)"
"844",1000,0.987601139278174,19.32,-2,3,"Consensus",50,"Consensus (1000, 50)"
"845",10000,0.987601139278174,19.32,-2,3,"Consensus",50,"Consensus (10000, 50)"
"846",1,0.987601139278174,206.2,-2,3,"Consensus",100,"Consensus (1, 100)"
"847",10,0.987601139278174,36.3,-2,3,"Consensus",100,"Consensus (10, 100)"
"848",100,0.987601139278174,19.8,-2,3,"Consensus",100,"Consensus (100, 100)"
"849",1000,0.987601139278174,16.78,-2,3,"Consensus",100,"Consensus (1000, 100)"
"850",10000,0.987601139278174,16.06,-2,3,"Consensus",100,"Consensus (10000, 100)"
"851",1,0.0708835835589466,376,-2,40,"Consensus",1,"Consensus (1, 1)"
"852",10,0.100418410041841,30,-2,40,"Consensus",1,"Consensus (10, 1)"
"853",100,0.100418410041841,30,-2,40,"Consensus",1,"Consensus (100, 1)"
"854",1000,0.100418410041841,30,-2,40,"Consensus",1,"Consensus (1000, 1)"
"855",10000,0.100418410041841,30,-2,40,"Consensus",1,"Consensus (10000, 1)"
"856",1,0.963503649635037,234.2,-2,40,"Consensus",10,"Consensus (1, 10)"
"857",10,1,44.6,0,40,"Consensus",10,"Consensus (10, 10)"
"858",100,1,14.6,0,40,"Consensus",10,"Consensus (100, 10)"
"859",1000,1,14.6,0,40,"Consensus",10,"Consensus (1000, 10)"
"860",10000,1,14.6,0,40,"Consensus",10,"Consensus (10000, 10)"
"861",1,0.968814968814969,196.533333333333,-2,40,"Consensus",30,"Consensus (1, 30)"
"862",10,1,32.2,0,40,"Consensus",30,"Consensus (10, 30)"
"863",100,1,14.2,0,40,"Consensus",30,"Consensus (100, 30)"
"864",1000,1,14.2,0,40,"Consensus",30,"Consensus (1000, 30)"
"865",10000,1,13.6,0,40,"Consensus",30,"Consensus (10000, 30)"
"866",1,0.9581589958159,203.76,-2,40,"Consensus",50,"Consensus (1, 50)"
"867",10,1,39.44,0,40,"Consensus",50,"Consensus (10, 50)"
"868",100,1,23.28,0,40,"Consensus",50,"Consensus (100, 50)"
"869",1000,1,23.28,0,40,"Consensus",50,"Consensus (1000, 50)"
"870",10000,1,22.9199999999999,0,40,"Consensus",50,"Consensus (10000, 50)"
"871",1,0.979338842975207,201.74,-1,40,"Consensus",100,"Consensus (1, 100)"
"872",10,1,38.0600000000001,0,40,"Consensus",100,"Consensus (10, 100)"
"873",100,1,21.5200000000001,0,40,"Consensus",100,"Consensus (100, 100)"
"874",1000,1,20.0000000000001,0,40,"Consensus",100,"Consensus (1000, 100)"
"875",10000,1,19.8200000000001,0,40,"Consensus",100,"Consensus (10000, 100)"
"876",1,0.332340233260851,160,-2,41,"Consensus",1,"Consensus (1, 1)"
"877",10,0.332340233260851,130,-2,41,"Consensus",1,"Consensus (10, 1)"
"878",100,0.648097071808112,42,-2,41,"Consensus",1,"Consensus (100, 1)"
"879",1000,0.648097071808112,42,-2,41,"Consensus",1,"Consensus (1000, 1)"
"880",10000,0.648097071808112,42,-2,41,"Consensus",1,"Consensus (10000, 1)"
"881",1,0.965613292594712,209.8,-2,41,"Consensus",10,"Consensus (1, 10)"
"882",10,1,27,0,41,"Consensus",10,"Consensus (10, 10)"
"883",100,1,18.2,0,41,"Consensus",10,"Consensus (100, 10)"
"884",1000,1,18.2,0,41,"Consensus",10,"Consensus (1000, 10)"
"885",10000,1,18.2,0,41,"Consensus",10,"Consensus (10000, 10)"
"886",1,0.960194963444354,202.8,-2,41,"Consensus",30,"Consensus (1, 30)"
"887",10,1,36.2666666666667,0,41,"Consensus",30,"Consensus (10, 30)"
"888",100,1,18.2666666666667,0,41,"Consensus",30,"Consensus (100, 30)"
"889",1000,1,15.2,0,41,"Consensus",30,"Consensus (1000, 30)"
"890",10000,1,13.5333333333334,0,41,"Consensus",30,"Consensus (10000, 30)"
"891",1,0.960194963444354,186.92,-2,41,"Consensus",50,"Consensus (1, 50)"
"892",10,1,39.76,0,41,"Consensus",50,"Consensus (10, 50)"
"893",100,1,21.08,0,41,"Consensus",50,"Consensus (100, 50)"
"894",1000,1,18.04,0,41,"Consensus",50,"Consensus (1000, 50)"
"895",10000,1,17.04,0,41,"Consensus",50,"Consensus (10000, 50)"
"896",1,0.970996868307487,193.94,-2,41,"Consensus",100,"Consensus (1, 100)"
"897",10,1,34.9600000000001,0,41,"Consensus",100,"Consensus (10, 100)"
"898",100,1,19.84,0,41,"Consensus",100,"Consensus (100, 100)"
"899",1000,1,18.08,0,41,"Consensus",100,"Consensus (1000, 100)"
"900",10000,1,17.5800000000001,0,41,"Consensus",100,"Consensus (10000, 100)"
"901",1,0.034925187380581,278,-2,42,"Consensus",1,"Consensus (1, 1)"
"902",10,0.0642439158652216,56,-2,42,"Consensus",1,"Consensus (10, 1)"
"903",100,0.0642439158652216,56,-2,42,"Consensus",1,"Consensus (100, 1)"
"904",1000,0.0642439158652216,56,-2,42,"Consensus",1,"Consensus (1000, 1)"
"905",10000,0.0642439158652216,56,-2,42,"Consensus",1,"Consensus (10000, 1)"
"906",1,0.956606062752947,201.6,-2,42,"Consensus",10,"Consensus (1, 10)"
"907",10,1,63.2,0,42,"Consensus",10,"Consensus (10, 10)"
"908",100,1,25.8,0,42,"Consensus",10,"Consensus (100, 10)"
"909",1000,1,25.8,0,42,"Consensus",10,"Consensus (1000, 10)"
"910",10000,1,25.8,0,42,"Consensus",10,"Consensus (10000, 10)"
"911",1,0.948209298961961,226.2,-2,42,"Consensus",30,"Consensus (1, 30)"
"912",10,1,48.4000000000001,0,42,"Consensus",30,"Consensus (10, 30)"
"913",100,1,25.2666666666667,0,42,"Consensus",30,"Consensus (100, 30)"
"914",1000,1,21.2666666666667,0,42,"Consensus",30,"Consensus (1000, 30)"
"915",10000,1,20.2,0,42,"Consensus",30,"Consensus (10000, 30)"
"916",1,0.948209298961961,213.6,-2,42,"Consensus",50,"Consensus (1, 50)"
"917",10,1,42.96,0,42,"Consensus",50,"Consensus (10, 50)"
"918",100,1,27.04,0,42,"Consensus",50,"Consensus (100, 50)"
"919",1000,1,24.64,0,42,"Consensus",50,"Consensus (1000, 50)"
"920",10000,1,24,0,42,"Consensus",50,"Consensus (10000, 50)"
"921",1,0.964918812108021,213.96,-2,42,"Consensus",100,"Consensus (1, 100)"
"922",10,1,39.16,0,42,"Consensus",100,"Consensus (10, 100)"
"923",100,1,25.4000000000001,0,42,"Consensus",100,"Consensus (100, 100)"
"924",1000,1,23.6,0,42,"Consensus",100,"Consensus (1000, 100)"
