"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"11","K2
(5)","GO:0005935","cellular bud neck",1,"57/550",1.01671595798294e-05,0.000264346149075566,0.000214045464838515,"855646/850334/853554/854084/855945",5,"K2 (5)","Consensus clustering",NA,"Consensus Clustering",2,"CC"
"12","K2
(5)","GO:0030427","site of polarized growth",1,"67/550",2.34507672797919e-05,0.000304859974637295,0.000246850181892547,"855646/850334/853554/854084/855945",5,"K2 (5)","Consensus clustering",NA,"Consensus Clustering",2,"CC"
"13","K2
(5)","GO:0005933","cellular bud",1,"73/550",3.64724782989342e-05,0.000316094811924097,0.000255947216132872,"855646/850334/853554/854084/855945",5,"K2 (5)","Consensus clustering",NA,"Consensus Clustering",2,"CC"
"14","K2
(5)","GO:0005938","cell cortex",0.6,"33/550",0.00181908387712496,0.0118240452013123,0.00957412566907875,"855646/850334/853554",3,"K2 (5)","Consensus clustering",NA,"Consensus Clustering",2,"CC"
"15","K2
(5)","GO:0032156","septin cytoskeleton",0.4,"10/550",0.00289443316377354,0.0150510524516224,0.0121870870053623,"850334/853554",2,"K2 (5)","Consensus clustering",NA,"Consensus Clustering",2,"CC"
"16","K15
(2)","GO:1990234","transferase complex",1,"37/550",0.00441132637853949,0.0325948004636529,0.0245073687696639,"851453/851099",2,"K15 (2)","Consensus clustering",NA,"Consensus Clustering",15,"CC"
"17","K15
(2)","GO:0000793","condensed chromosome",1,"38/550",0.00465640006623613,0.0325948004636529,0.0245073687696639,"851453/851099",2,"K15 (2)","Consensus clustering",NA,"Consensus Clustering",15,"CC"
"18","K15
(2)","GO:1902494","catalytic complex",1,"53/550",0.00912733896340454,0.0425942484958878,0.0320257507487878,"851453/851099",2,"K15 (2)","Consensus clustering",NA,"Consensus Clustering",15,"CC"
"19","K16
(4)","GO:0005657","replication fork",0.75,"34/550",0.000831043857382876,0.0191140087198061,0.0148713111321146,"850584/851391/855102",3,"K16 (4)","Consensus clustering",NA,"Consensus Clustering",16,"CC"
"20","K16
(4)","GO:0005694","chromosome",1,"121/550",0.00225264453704678,0.025905412176038,0.0201552405946291,"850584/854315/851391/855102",4,"K16 (4)","Consensus clustering",NA,"Consensus Clustering",16,"CC"
"21","K16
(4)","GO:0005739","mitochondrion",0.75,"65/550",0.00579688966698378,0.044442820780209,0.0345779383644647,"854315/851391/855102",3,"K16 (4)","Consensus clustering",NA,"Consensus Clustering",16,"CC"
"22","K17
(2)","GO:0005635","nuclear envelope",1,"14/550",0.000602748799470111,0.0108097367113761,0.00568933511125055,"853821/852245",2,"K17 (2)","Consensus clustering",NA,"Consensus Clustering",17,"CC"
"23","K17
(2)","GO:0061695","transferase complex, transferring phosphorus-containing groups",1,"17/550",0.000900811392614671,0.0108097367113761,0.00568933511125055,"853821/852245",2,"K17 (2)","Consensus clustering",NA,"Consensus Clustering",17,"CC"
"24","K17
(2)","GO:0032993","protein-DNA complex",1,"30/550",0.00288127173373075,0.0127400468384075,0.00670528780968815,"853821/852245",2,"K17 (2)","Consensus clustering",NA,"Consensus Clustering",17,"CC"
"25","K17
(2)","GO:0043596","nuclear replication fork",1,"30/550",0.00288127173373075,0.0127400468384075,0.00670528780968815,"853821/852245",2,"K17 (2)","Consensus clustering",NA,"Consensus Clustering",17,"CC"
"26","K17
(2)","GO:0031967","organelle envelope",1,"33/550",0.00349726775956284,0.0127400468384075,0.00670528780968815,"853821/852245",2,"K17 (2)","Consensus clustering",NA,"Consensus Clustering",17,"CC"
"27","K17
(2)","GO:0005657","replication fork",1,"34/550",0.00371584699453552,0.0127400468384075,0.00670528780968815,"853821/852245",2,"K17 (2)","Consensus clustering",NA,"Consensus Clustering",17,"CC"
"28","K17
(2)","GO:1990234","transferase complex",1,"37/550",0.00441132637853949,0.0132339791356185,0.00696525217664129,"853821/852245",2,"K17 (2)","Consensus clustering",NA,"Consensus Clustering",17,"CC"
"29","K17
(2)","GO:1902494","catalytic complex",1,"53/550",0.00912733896340454,0.0243395705690788,0.0128103002995151,"853821/852245",2,"K17 (2)","Consensus clustering",NA,"Consensus Clustering",17,"CC"
"30","K21
(11)","GO:0031090","organelle membrane",0.909090909090909,"89/550",7.54365241812987e-08,3.92269925742753e-06,2.54101976189638e-06,"855412/854499/855458/852543/853861/855198/854914/850296/856753/853088",10,"K21 (11)","Consensus clustering",NA,"Consensus Clustering",21,"CC"
"31","K21
(11)","GO:0016020","membrane",1,"163/550",1.21336003140484e-06,3.15473608165259e-05,2.04355373710289e-05,"855412/854499/855458/852543/853861/855198/854914/850296/856753/854716/853088",11,"K21 (11)","Consensus clustering",NA,"Consensus Clustering",21,"CC"
"32","K21
(11)","GO:0005789","endoplasmic reticulum membrane",0.545454545454545,"38/550",2.63176081468641e-05,0.000342128905909233,0.000221621963342013,"855412/854499/855458/853861/854914/853088",6,"K21 (11)","Consensus clustering",NA,"Consensus Clustering",21,"CC"
"33","K21
(11)","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.545454545454545,"38/550",2.63176081468641e-05,0.000342128905909233,0.000221621963342013,"855412/854499/855458/853861/854914/853088",6,"K21 (11)","Consensus clustering",NA,"Consensus Clustering",21,"CC"
"34","K21
(11)","GO:0016021","integral component of membrane",0.727272727272727,"110/550",0.000197934377526919,0.00205851752627996,0.0013334526486024,"854499/855458/852543/853861/855198/854914/854716/853088",8,"K21 (11)","Consensus clustering",NA,"Consensus Clustering",21,"CC"
"35","K21
(11)","GO:0031224","intrinsic component of membrane",0.727272727272727,"128/550",0.000620162003139374,0.0038883925528027,0.00251879679533778,"854499/855458/852543/853861/855198/854914/854716/853088",8,"K21 (11)","Consensus clustering",NA,"Consensus Clustering",21,"CC"
"36","K26
(4)","GO:0005874","microtubule",1,"29/550",6.29781969315171e-06,3.62124632356223e-05,1.49158887469383e-05,"850909/856577/855597/855533",4,"K26 (4)","Consensus clustering",NA,"Consensus Clustering",26,"CC"
"37","K26
(4)","GO:0099081","supramolecular polymer",1,"29/550",6.29781969315171e-06,3.62124632356223e-05,1.49158887469383e-05,"850909/856577/855597/855533",4,"K26 (4)","Consensus clustering",NA,"Consensus Clustering",26,"CC"
"38","K26
(4)","GO:0099512","supramolecular fiber",1,"29/550",6.29781969315171e-06,3.62124632356223e-05,1.49158887469383e-05,"850909/856577/855597/855533",4,"K26 (4)","Consensus clustering",NA,"Consensus Clustering",26,"CC"
"39","K26
(4)","GO:0099513","polymeric cytoskeletal fiber",1,"29/550",6.29781969315171e-06,3.62124632356223e-05,1.49158887469383e-05,"850909/856577/855597/855533",4,"K26 (4)","Consensus clustering",NA,"Consensus Clustering",26,"CC"
"40","K26
(4)","GO:0005816","spindle pole body",1,"37/550",1.75125048054484e-05,7.50290647056957e-05,3.0904420244909e-05,"850909/856577/855597/855533",4,"K26 (4)","Consensus clustering",NA,"Consensus Clustering",26,"CC"
"41","K26
(4)","GO:0005815","microtubule organizing center",1,"38/550",1.95727994884424e-05,7.50290647056957e-05,3.0904420244909e-05,"850909/856577/855597/855533",4,"K26 (4)","Consensus clustering",NA,"Consensus Clustering",26,"CC"
"42","K29
(2)","GO:0032993","protein-DNA complex",1,"30/550",0.00288127173373075,0.0178495335872385,0.0114367720925098,"851266/855404",2,"K29 (2)","Consensus clustering",NA,"Consensus Clustering",29,"CC"
"43","K29
(2)","GO:0043596","nuclear replication fork",1,"30/550",0.00288127173373075,0.0178495335872385,0.0114367720925098,"851266/855404",2,"K29 (2)","Consensus clustering",NA,"Consensus Clustering",29,"CC"
"44","K29
(2)","GO:0000781","chromosome, telomeric region",1,"32/550",0.00328531213777115,0.0178495335872385,0.0114367720925098,"851266/855404",2,"K29 (2)","Consensus clustering",NA,"Consensus Clustering",29,"CC"
"45","K29
(2)","GO:0005657","replication fork",1,"34/550",0.00371584699453552,0.0178495335872385,0.0114367720925098,"851266/855404",2,"K29 (2)","Consensus clustering",NA,"Consensus Clustering",29,"CC"
"46","K29
(2)","GO:0000794","condensed nuclear chromosome",1,"36/550",0.00417287630402384,0.0178495335872385,0.0114367720925098,"851266/855404",2,"K29 (2)","Consensus clustering",NA,"Consensus Clustering",29,"CC"
"47","K29
(2)","GO:0000793","condensed chromosome",1,"38/550",0.00465640006623613,0.0178495335872385,0.0114367720925098,"851266/855404",2,"K29 (2)","Consensus clustering",NA,"Consensus Clustering",29,"CC"
"48","K30
(2)","GO:0000794","condensed nuclear chromosome",1,"36/550",0.00417287630402384,0.0465640006623613,0.0392117900314622,"850540/854786",2,"K30 (2)","Consensus clustering",NA,"Consensus Clustering",30,"CC"
"49","K30
(2)","GO:0000793","condensed chromosome",1,"38/550",0.00465640006623613,0.0465640006623613,0.0392117900314622,"850540/854786",2,"K30 (2)","Consensus clustering",NA,"Consensus Clustering",30,"CC"
"50","K32
(2)","GO:0030864","cortical actin cytoskeleton",1,"10/550",0.00029806259314456,0.00230207355890416,0.000632148345694506,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"CC"
"51","K32
(2)","GO:0015629","actin cytoskeleton",1,"11/550",0.000364298724954463,0.00230207355890416,0.000632148345694506,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"CC"
"52","K32
(2)","GO:0030863","cortical cytoskeleton",1,"11/550",0.000364298724954463,0.00230207355890416,0.000632148345694506,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"CC"
"53","K32
(2)","GO:0043332","mating projection tip",1,"15/550",0.000695479384003974,0.00230207355890416,0.000632148345694506,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"CC"
"54","K32
(2)","GO:0005937","mating projection",1,"16/550",0.000794833581718827,0.00230207355890416,0.000632148345694506,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"CC"
"55","K32
(2)","GO:0000131","incipient cellular bud site",1,"19/550",0.00113263785394933,0.00260506706408346,0.000715350223546944,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"CC"
"56","K32
(2)","GO:0005938","cell cortex",1,"33/550",0.00349726775956284,0.00670309653916211,0.00184066724187518,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"CC"
"57","K32
(2)","GO:0005935","cellular bud neck",1,"57/550",0.0105712866368604,0.0187030455882915,0.00513584775879858,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"CC"
"58","K32
(2)","GO:0030427","site of polarized growth",1,"67/550",0.0146448087431694,0.0240593286494926,0.00660668063601627,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"CC"
"59","K32
(2)","GO:0005933","cellular bud",1,"73/550",0.0174068554396423,0.0266905116741182,0.00732920229037571,"851023/850639",2,"K32 (2)","Consensus clustering",NA,"Consensus Clustering",32,"CC"
"60","K36
(2)","GO:0000131","incipient cellular bud site",1,"19/550",0.00113263785394933,0.0294485842026825,0.0202682563338301,"853136/854666",2,"K36 (2)","Consensus clustering",NA,"Consensus Clustering",36,"CC"
"61","K41
(3)","GO:0000776","kinetochore",1,"21/550",4.82266726134142e-05,0.000366522711861948,0.000213212657869831,"851097/851197/852787",3,"K41 (3)","Consensus clustering",NA,"Consensus Clustering",41,"CC"
"62","K41
(3)","GO:0000777","condensed chromosome kinetochore",1,"21/550",4.82266726134142e-05,0.000366522711861948,0.000213212657869831,"851097/851197/852787",3,"K41 (3)","Consensus clustering",NA,"Consensus Clustering",41,"CC"
"63","K41
(3)","GO:0000778","condensed nuclear chromosome kinetochore",1,"21/550",4.82266726134142e-05,0.000366522711861948,0.000213212657869831,"851097/851197/852787",3,"K41 (3)","Consensus clustering",NA,"Consensus Clustering",41,"CC"
"64","K41
(3)","GO:0000779","condensed chromosome, centromeric region",1,"21/550",4.82266726134142e-05,0.000366522711861948,0.000213212657869831,"851097/851197/852787",3,"K41 (3)","Consensus clustering",NA,"Consensus Clustering",41,"CC"
"65","K41
(3)","GO:0000780","condensed nuclear chromosome, centromeric region",1,"21/550",4.82266726134142e-05,0.000366522711861948,0.000213212657869831,"851097/851197/852787",3,"K41 (3)","Consensus clustering",NA,"Consensus Clustering",41,"CC"
"66","K41
(3)","GO:0000794","condensed nuclear chromosome",1,"36/550",0.000258901084556223,0.00140546303044807,0.000817582372282811,"851097/851197/852787",3,"K41 (3)","Consensus clustering",NA,"Consensus Clustering",41,"CC"
"67","K41
(3)","GO:0000793","condensed chromosome",1,"38/550",0.000305894894862228,0.00145300075059558,0.000845235893698261,"851097/851197/852787",3,"K41 (3)","Consensus clustering",NA,"Consensus Clustering",41,"CC"
"68","K41
(3)","GO:0005694","chromosome",1,"121/550",0.0104423437437677,0.0330674218552644,0.0192358963700984,"851097/851197/852787",3,"K41 (3)","Consensus clustering",NA,"Consensus Clustering",41,"CC"
"69","K43
(3)","GO:0000776","kinetochore",1,"21/550",4.82266726134142e-05,0.000347232042816582,9.13768533727848e-05,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"70","K43
(3)","GO:0000777","condensed chromosome kinetochore",1,"21/550",4.82266726134142e-05,0.000347232042816582,9.13768533727848e-05,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"71","K43
(3)","GO:0000778","condensed nuclear chromosome kinetochore",1,"21/550",4.82266726134142e-05,0.000347232042816582,9.13768533727848e-05,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"72","K43
(3)","GO:0000779","condensed chromosome, centromeric region",1,"21/550",4.82266726134142e-05,0.000347232042816582,9.13768533727848e-05,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"73","K43
(3)","GO:0000780","condensed nuclear chromosome, centromeric region",1,"21/550",4.82266726134142e-05,0.000347232042816582,9.13768533727848e-05,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"74","K43
(3)","GO:0005874","microtubule",1,"29/550",0.000132496437390538,0.000529985749562152,0.000139469934095303,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"75","K43
(3)","GO:0099081","supramolecular polymer",1,"29/550",0.000132496437390538,0.000529985749562152,0.000139469934095303,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"76","K43
(3)","GO:0099512","supramolecular fiber",1,"29/550",0.000132496437390538,0.000529985749562152,0.000139469934095303,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"77","K43
(3)","GO:0099513","polymeric cytoskeletal fiber",1,"29/550",0.000132496437390538,0.000529985749562152,0.000139469934095303,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"78","K43
(3)","GO:0000794","condensed nuclear chromosome",1,"36/550",0.000258901084556223,0.00077670325366867,0.000204395593070703,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"79","K43
(3)","GO:0000793","condensed chromosome",1,"38/550",0.000305894894862228,0.000847093555003092,0.000222919356579761,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"80","K43
(3)","GO:0005694","chromosome",1,"121/550",0.0104423437437677,0.0187962187387819,0.00494637335231102,"852819/853010/853814",3,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"81","K43
(3)","GO:0005816","spindle pole body",0.666666666666667,"37/550",0.0126704885398196,0.0217208374968337,0.0057160098675878,"853010/853814",2,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"82","K43
(3)","GO:0005815","microtubule organizing center",0.666666666666667,"38/550",0.0133574104089839,0.0218575806692465,0.00575199491295959,"853010/853814",2,"K43 (3)","Consensus clustering",NA,"Consensus Clustering",43,"CC"
"83","K45
(2)","GO:0031410","cytoplasmic vesicle",1,"14/550",0.000602748799470111,0.0038174090633107,0.00190341726148456,"851226/852675",2,"K45 (2)","Consensus clustering",NA,"Consensus Clustering",45,"CC"
"84","K45
(2)","GO:0031982","vesicle",1,"14/550",0.000602748799470111,0.0038174090633107,0.00190341726148456,"851226/852675",2,"K45 (2)","Consensus clustering",NA,"Consensus Clustering",45,"CC"
"85","K45
(2)","GO:0097708","intracellular vesicle",1,"14/550",0.000602748799470111,0.0038174090633107,0.00190341726148456,"851226/852675",2,"K45 (2)","Consensus clustering",NA,"Consensus Clustering",45,"CC"
"86","K45
(2)","GO:0005789","endoplasmic reticulum membrane",1,"38/550",0.00465640006623613,0.0176943202516973,0.00882265275707899,"851226/852675",2,"K45 (2)","Consensus clustering",NA,"Consensus Clustering",45,"CC"
"87","K45
(2)","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",1,"38/550",0.00465640006623613,0.0176943202516973,0.00882265275707899,"851226/852675",2,"K45 (2)","Consensus clustering",NA,"Consensus Clustering",45,"CC"
"88","K46
(3)","GO:0030427","site of polarized growth",1,"67/550",0.00173706673048542,0.0434266682621356,0.0402268084954519,"852897/856850/851440",3,"K46 (3)","Consensus clustering",NA,"Consensus Clustering",46,"CC"
"89","K47
(2)","GO:0005816","spindle pole body",1,"37/550",0.00441132637853949,0.0442358006292433,0.0367610531544958,"854555/853513",2,"K47 (2)","Consensus clustering",NA,"Consensus Clustering",47,"CC"
"90","K47
(2)","GO:0005815","microtubule organizing center",1,"38/550",0.00465640006623613,0.0442358006292433,0.0367610531544958,"854555/853513",2,"K47 (2)","Consensus clustering",NA,"Consensus Clustering",47,"CC"
"91","K48
(2)","GO:0000788","nuclear nucleosome",1,"10/550",0.00029806259314456,0.00396092068223216,0.00271916751640652,"855976/852284",2,"K48 (2)","Consensus clustering",NA,"Consensus Clustering",48,"CC"
"92","K48
(2)","GO:0000786","nucleosome",1,"11/550",0.000364298724954463,0.00396092068223216,0.00271916751640652,"855976/852284",2,"K48 (2)","Consensus clustering",NA,"Consensus Clustering",48,"CC"
"93","K48
(2)","GO:0044815","DNA packaging complex",1,"13/550",0.000516641828117238,0.00396092068223216,0.00271916751640652,"855976/852284",2,"K48 (2)","Consensus clustering",NA,"Consensus Clustering",48,"CC"
"94","K48
(2)","GO:0000790","nuclear chromatin",1,"30/550",0.00288127173373075,0.0125936965281228,0.00864555825729251,"855976/852284",2,"K48 (2)","Consensus clustering",NA,"Consensus Clustering",48,"CC"
"95","K48
(2)","GO:0032993","protein-DNA complex",1,"30/550",0.00288127173373075,0.0125936965281228,0.00864555825729251,"855976/852284",2,"K48 (2)","Consensus clustering",NA,"Consensus Clustering",48,"CC"
"96","K56
(2)","GO:0044815","DNA packaging complex",1,"13/550",0.000516641828117238,0.00929955290611028,0.00706983554265694,"852180/851925",2,"K56 (2)","Consensus clustering",NA,"Consensus Clustering",56,"CC"
"97","K56
(2)","GO:0000794","condensed nuclear chromosome",1,"36/550",0.00417287630402384,0.0279384003974168,0.0212397196003753,"852180/851925",2,"K56 (2)","Consensus clustering",NA,"Consensus Clustering",56,"CC"
"98","K56
(2)","GO:0000793","condensed chromosome",1,"38/550",0.00465640006623613,0.0279384003974168,0.0212397196003753,"852180/851925",2,"K56 (2)","Consensus clustering",NA,"Consensus Clustering",56,"CC"
"99","K58
(3)","GO:0030684","preribosome",1,"16/550",2.03059674161744e-05,0.000345201446074966,0.00027787113306344,"852569/853956/851208",3,"K58 (3)","Consensus clustering",NA,"Consensus Clustering",58,"CC"
"100","K58
(3)","GO:1990904","ribonucleoprotein complex",1,"20/550",4.13371479543551e-05,0.000351365757612019,0.00028283311758243,"852569/853956/851208",3,"K58 (3)","Consensus clustering",NA,"Consensus Clustering",58,"CC"
"101","K59
(2)","GO:0005730","nucleolus",1,"31/550",0.00307998012916046,0.0492796820665673,0.0486312651972704,"853784/851924",2,"K59 (2)","Consensus clustering",NA,"Consensus Clustering",59,"CC"
"102","K61
(2)","GO:0005730","nucleolus",1,"31/550",0.00307998012916046,0.0461997019374069,0.0453891808507857,"855408/854021",2,"K61 (2)","Consensus clustering",NA,"Consensus Clustering",61,"CC"
"103","K62
(2)","GO:0000322","storage vacuole",1,"54/550",0.00947839046199702,0.0491803278688525,0.0388265746333046,"854214/854011",2,"K62 (2)","Consensus clustering",NA,"Consensus Clustering",62,"CC"
"104","K62
(2)","GO:0000323","lytic vacuole",1,"54/550",0.00947839046199702,0.0491803278688525,0.0388265746333046,"854214/854011",2,"K62 (2)","Consensus clustering",NA,"Consensus Clustering",62,"CC"
"105","K62
(2)","GO:0000324","fungal-type vacuole",1,"54/550",0.00947839046199702,0.0491803278688525,0.0388265746333046,"854214/854011",2,"K62 (2)","Consensus clustering",NA,"Consensus Clustering",62,"CC"
"106","K62
(2)","GO:0005773","vacuole",1,"55/550",0.00983606557377049,0.0491803278688525,0.0388265746333046,"854214/854011",2,"K62 (2)","Consensus clustering",NA,"Consensus Clustering",62,"CC"
"107","K63
(3)","GO:0031298","replication fork protection complex",1,"18/550",2.95886953778542e-05,0.000650951298312792,0.000249167961076667,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"CC"
"108","K63
(3)","GO:0005654","nucleoplasm",1,"25/550",8.33995090307164e-05,0.000791352558733198,0.000302910070328497,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"CC"
"109","K63
(3)","GO:0032993","protein-DNA complex",1,"30/550",0.000147218263767265,0.000791352558733198,0.000302910070328497,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"CC"
"110","K63
(3)","GO:0043596","nuclear replication fork",1,"30/550",0.000147218263767265,0.000791352558733198,0.000302910070328497,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"CC"
"111","K63
(3)","GO:0000781","chromosome, telomeric region",1,"32/550",0.000179852854257545,0.000791352558733198,0.000302910070328497,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"CC"
"112","K63
(3)","GO:0005657","replication fork",1,"34/550",0.000216983766104264,0.000795607142382301,0.000304538619093704,"852501/856680/850980",3,"K63 (3)","Consensus clustering",NA,"Consensus Clustering",63,"CC"
