"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","Chain","Model","Cluster_plt","Ontology"
"279","K16
(31)","BP","GO:0007017","microtubule-based process",0.774193548387097,"49/549",2.19838699279223e-22,3.37452403393607e-20,2.33723248707384e-20,"850909/855820/853824/855979/852819/856736/852787/851957/853041/854555/856577/852249/856263/856648/855597/850734/855859/853010/853814/851533/854085/855948/855339/855533",24,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"280","K16
(31)","BP","GO:0044770","cell cycle phase transition",0.32258064516129,"63/549",0.00123702887744064,0.00486881878684971,0.00337219747966275,"853153/851097/854370/856736/852787/854555/853513/855859/851533/851485",10,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"281","K16
(31)","BP","GO:0044772","mitotic cell cycle phase transition",0.32258064516129,"63/549",0.00123702887744064,0.00486881878684971,0.00337219747966275,"853153/851097/854370/856736/852787/854555/853513/855859/851533/851485",10,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"282","K16
(31)","CC","GO:0015630","microtubule cytoskeleton",0.870967741935484,"57/550",7.49411972947131e-26,5.02106021874578e-24,2.52433506676928e-24,"850909/855820/853824/855979/851197/852819/854370/856736/852787/851957/853041/854555/856577/852249/856263/856648/855597/850734/853513/855859/853010/853814/851533/854085/855948/855339/855533",27,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"283","K16
(31)","CC","GO:0005816","spindle pole body",0.709677419354839,"37/550",1.30352349363564e-22,4.36680370367939e-21,2.19540798928108e-21,"850909/855820/853824/855979/854370/856736/852787/851957/853041/854555/856577/856263/855597/850734/853513/855859/853010/853814/851533/854085/855339/855533",22,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"284","K16
(31)","CC","GO:0005815","microtubule organizing center",0.709677419354839,"38/550",3.04400627564328e-22,6.79828068227e-21,3.41783160773982e-21,"850909/855820/853824/855979/854370/856736/852787/851957/853041/854555/856577/856263/855597/850734/853513/855859/853010/853814/851533/854085/855339/855533",22,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"285","K16
(31)","CC","GO:0043228","non-membrane-bounded organelle",0.967741935483871,"219/550",5.6382148858036e-12,2.22211998440495e-11,1.11716951297656e-11,"850909/855820/853824/855979/851097/851197/852819/854370/856736/852787/851957/853041/854555/856577/852249/856263/856648/855597/850734/853513/855859/853010/853814/851533/851925/854085/855948/851485/855339/855533",30,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"286","K16
(31)","CC","GO:0043232","intracellular non-membrane-bounded organelle",0.967741935483871,"219/550",5.6382148858036e-12,2.22211998440495e-11,1.11716951297656e-11,"850909/855820/853824/855979/851097/851197/852819/854370/856736/852787/851957/853041/854555/856577/852249/856263/856648/855597/850734/853513/855859/853010/853814/851533/851925/854085/855948/851485/855339/855533",30,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"287","K16
(31)","CC","GO:0005875","microtubule associated complex",0.129032258064516,"10/550",0.00137543079312686,0.00341310604220368,0.00171593705185417,"856263/856648/855948/855339",4,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"288","K16
(31)","CC","GO:0031981","nuclear lumen",0.483870967741935,"142/550",0.00449600235225452,0.0104702435467089,0.00526390877446481,"851097/851197/852819/854370/852787/853041/856648/850734/855859/853010/853814/851533/851925/854085/851485",15,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"289","K16
(31)","CC","GO:0032991","protein-containing complex",0.548387096774194,"179/550",0.00696576264041458,0.0155568698969259,0.00782120717520234,"853153/850909/851197/852819/852787/853041/856577/856263/856648/855597/853513/853010/853814/851925/854085/855948/855339",17,"K16 (31)","Bayesian",1,"Bayesian: chain 1",16,"ALL"
"290","K17
(16)","BP","GO:0006260","DNA replication",1,"51/549",2.74845626059772e-18,5.30452058295361e-16,2.37235171967383e-16,"850584/853821/853752/854315/852245/855448/851391/856254/850297/850793/855067/855621/855102/852501/852258/856680",16,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"291","K17
(16)","BP","GO:0006261","DNA-dependent DNA replication",0.9375,"47/549",1.45118490559559e-16,1.40039343389974e-14,6.26300853993885e-15,"853821/853752/854315/852245/855448/851391/856254/850297/850793/855067/855621/855102/852501/852258/856680",15,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"292","K17
(16)","BP","GO:0006259","DNA metabolic process",1,"95/549",2.11416126381483e-13,1.0263509657742e-11,4.59017066776572e-12,"850584/853821/853752/854315/852245/855448/851391/856254/850297/850793/855067/855621/855102/852501/852258/856680",16,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"293","K17
(16)","BP","GO:0006139","nucleobase-containing compound metabolic process",1,"192/549",3.28434098259399e-08,3.14171590294408e-07,1.40507610603444e-07,"850584/853821/853752/854315/852245/855448/851391/856254/850297/850793/855067/855621/855102/852501/852258/856680",16,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"294","K17
(16)","BP","GO:0006725","cellular aromatic compound metabolic process",1,"193/549",3.58123056294144e-08,3.14171590294408e-07,1.40507610603444e-07,"850584/853821/853752/854315/852245/855448/851391/856254/850297/850793/855067/855621/855102/852501/852258/856680",16,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"295","K17
(16)","BP","GO:0046483","heterocycle metabolic process",1,"193/549",3.58123056294144e-08,3.14171590294408e-07,1.40507610603444e-07,"850584/853821/853752/854315/852245/855448/851391/856254/850297/850793/855067/855621/855102/852501/852258/856680",16,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"296","K17
(16)","BP","GO:1901360","organic cyclic compound metabolic process",1,"194/549",3.90313892814967e-08,3.21194148127696e-07,1.43648323678599e-07,"850584/853821/853752/854315/852245/855448/851391/856254/850297/850793/855067/855621/855102/852501/852258/856680",16,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"297","K17
(16)","CC","GO:0005657","replication fork",0.875,"34/550",6.91482640269085e-17,2.35104097691489e-15,1.09181469516171e-15,"850584/853821/852245/855448/851391/856254/850297/850793/855067/855621/855102/852501/852258/856680",14,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"298","K17
(16)","CC","GO:0043596","nuclear replication fork",0.8125,"30/550",1.04517987615984e-15,1.77680578947172e-14,8.25142007494608e-15,"850584/853821/852245/855448/856254/850297/850793/855067/855621/855102/852501/852258/856680",13,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"299","K17
(16)","CC","GO:0031981","nuclear lumen",0.875,"142/550",2.58183091120478e-07,1.3802238296164e-06,6.40970818707306e-07,"850584/853821/853752/852245/855448/856254/850297/850793/855067/855621/855102/852501/852258/856680",14,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"300","K17
(16)","CC","GO:0032991","protein-containing complex",0.875,"179/550",6.39374758027242e-06,1.9762492520842e-05,9.1776281056542e-06,"853821/853752/854315/852245/855448/856254/850297/850793/855067/855621/855102/852501/852258/856680",14,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"301","K17
(16)","CC","GO:0043228","non-membrane-bounded organelle",0.9375,"219/550",7.6542435304309e-06,2.00187907718962e-05,9.29665206125211e-06,"850584/853821/854315/852245/855448/851391/856254/850297/850793/855067/855621/855102/852501/852258/856680",15,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"302","K17
(16)","CC","GO:0043232","intracellular non-membrane-bounded organelle",0.9375,"219/550",7.6542435304309e-06,2.00187907718962e-05,9.29665206125211e-06,"850584/853821/854315/852245/855448/851391/856254/850297/850793/855067/855621/855102/852501/852258/856680",15,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"303","K17
(16)","MF","GO:0005488","binding",0.875,"281/546",0.00264493403614398,0.00982404070567764,0.0037784771944914,"850584/853821/853752/854315/852245/851391/856254/850793/855067/855621/855102/852501/852258/856680",14,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"304","K17
(16)","MF","GO:0043565","sequence-specific DNA binding",0.3125,"42/546",0.0049120850741495,0.0170285615903849,0.00654944676553266,"853752/850793/852501/852258/856680",5,"K17 (16)","Bayesian",1,"Bayesian: chain 1",17,"ALL"
"305","K21
(6)","BP","GO:0006139","nucleobase-containing compound metabolic process",1,"192/549",0.00173788559291919,0.0376164645999726,0.0265711869057978,"854143/850429/852991/852421/852278/852076",6,"K21 (6)","Bayesian",1,"Bayesian: chain 1",21,"ALL"
"306","K21
(6)","BP","GO:0006725","cellular aromatic compound metabolic process",1,"193/549",0.00179364662798612,0.0376164645999726,0.0265711869057978,"854143/850429/852991/852421/852278/852076",6,"K21 (6)","Bayesian",1,"Bayesian: chain 1",21,"ALL"
"307","K21
(6)","BP","GO:0046483","heterocycle metabolic process",1,"193/549",0.00179364662798612,0.0376164645999726,0.0265711869057978,"854143/850429/852991/852421/852278/852076",6,"K21 (6)","Bayesian",1,"Bayesian: chain 1",21,"ALL"
"308","K21
(6)","BP","GO:1901360","organic cyclic compound metabolic process",1,"194/549",0.00185089066930482,0.0376164645999726,0.0265711869057978,"854143/850429/852991/852421/852278/852076",6,"K21 (6)","Bayesian",1,"Bayesian: chain 1",21,"ALL"
"309","K21
(6)","MF","GO:0043565","sequence-specific DNA binding",0.666666666666667,"42/546",0.000408458898086583,0.0093945546559914,0.00558943755276376,"850429/852991/852421/852278",4,"K21 (6)","Bayesian",1,"Bayesian: chain 1",21,"ALL"
"310","K23
(12)","BP","GO:0006897","endocytosis",0.333333333333333,"10/549",2.58608076110195e-05,0.00519802232981493,0.00484549868922261,"851949/852960/853361/854183",4,"K23 (12)","Bayesian",1,"Bayesian: chain 1",23,"ALL"
"311","K23
(12)","BP","GO:0072594","establishment of protein localization to organelle",0.333333333333333,"15/549",0.000158376933506254,0.0159168818173785,0.0148374179811122,"851497/852960/853361/854183",4,"K23 (12)","Bayesian",1,"Bayesian: chain 1",23,"ALL"
"312","K24
(12)","CC","GO:0031090","organelle membrane",0.583333333333333,"89/550",0.000925441850924245,0.0360922321860456,0.0292244795028709,"851544/856050/852114/851551/851315/856510/850739",7,"K24 (12)","Bayesian",1,"Bayesian: chain 1",24,"ALL"
"313","K24
(12)","CC","GO:0016021","integral component of membrane",0.583333333333333,"110/550",0.00351033781831582,0.0479986152056134,0.0388652754701323,"851544/856050/852114/851551/851315/856510/850739",7,"K24 (12)","Bayesian",1,"Bayesian: chain 1",24,"ALL"
"314","K24
(12)","CC","GO:0005794","Golgi apparatus",0.25,"17/550",0.00455586205241738,0.0479986152056134,0.0388652754701323,"856050/852114/851551",3,"K24 (12)","Bayesian",1,"Bayesian: chain 1",24,"ALL"
"315","K24
(12)","CC","GO:0005789","endoplasmic reticulum membrane",0.333333333333333,"38/550",0.00644459411540632,0.0479986152056134,0.0388652754701323,"851544/851551/856510/850739",4,"K24 (12)","Bayesian",1,"Bayesian: chain 1",24,"ALL"
"316","K24
(12)","CC","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.333333333333333,"38/550",0.00644459411540632,0.0479986152056134,0.0388652754701323,"851544/851551/856510/850739",4,"K24 (12)","Bayesian",1,"Bayesian: chain 1",24,"ALL"
"317","K24
(12)","CC","GO:0031224","intrinsic component of membrane",0.583333333333333,"128/550",0.00875832506290262,0.0487963824933146,0.039511240885275,"851544/856050/852114/851551/851315/856510/850739",7,"K24 (12)","Bayesian",1,"Bayesian: chain 1",24,"ALL"
"318","K26
(3)","MF","GO:0016798","hydrolase activity, acting on glycosyl bonds",0.666666666666667,"14/546",0.00180787911494873,0.0216945493793848,0.020933337120459,"854942/850906",2,"K26 (3)","Bayesian",1,"Bayesian: chain 1",26,"ALL"
"319","K29
(5)","CC","GO:0005789","endoplasmic reticulum membrane",0.8,"38/550",9.29887213791565e-05,0.00137745160339493,0.00113166755606259,"854499/855458/853861/854914",4,"K29 (5)","Bayesian",1,"Bayesian: chain 1",29,"ALL"
"320","K29
(5)","CC","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network",0.8,"38/550",9.29887213791565e-05,0.00137745160339493,0.00113166755606259,"854499/855458/853861/854914",4,"K29 (5)","Bayesian",1,"Bayesian: chain 1",29,"ALL"
"321","K29
(5)","CC","GO:0031090","organelle membrane",1,"89/550",0.000100789141711825,0.00137745160339493,0.00113166755606259,"854499/855458/852543/853861/854914",5,"K29 (5)","Bayesian",1,"Bayesian: chain 1",29,"ALL"
"322","K29
(5)","CC","GO:0016021","integral component of membrane",1,"110/550",0.000297191935287094,0.00304621733669271,0.00250266892873342,"854499/855458/852543/853861/854914",5,"K29 (5)","Bayesian",1,"Bayesian: chain 1",29,"ALL"
"323","K29
(5)","CC","GO:0005783","endoplasmic reticulum",0.8,"61/550",0.000634092818402724,0.00438988333623511,0.00360657937765144,"854499/855458/853861/854914",4,"K29 (5)","Bayesian",1,"Bayesian: chain 1",29,"ALL"
"324","K29
(5)","CC","GO:0031224","intrinsic component of membrane",1,"128/550",0.000642421951644163,0.00438988333623511,0.00360657937765144,"854499/855458/852543/853861/854914",5,"K29 (5)","Bayesian",1,"Bayesian: chain 1",29,"ALL"
"325","K29
(5)","CC","GO:0016020","membrane",1,"163/550",0.0021885175845807,0.0128184601382584,0.0105312124370801,"854499/855458/852543/853861/854914",5,"K29 (5)","Bayesian",1,"Bayesian: chain 1",29,"ALL"
"326","K33
(3)","CC","GO:0005875","microtubule associated complex",0.666666666666667,"10/550",0.000885485221969606,0.0194806748833313,0.0186417941467286,"852099/855822",2,"K33 (3)","Bayesian",1,"Bayesian: chain 1",33,"ALL"
"327","K35
(2)","BP","GO:0034293","sexual sporulation",1,"11/549",0.000365628282344807,0.0141557975350006,0.0101886082123261,"852295/855700",2,"K35 (2)","Bayesian",1,"Bayesian: chain 1",35,"ALL"
"328","K35
(2)","BP","GO:0043935","sexual sporulation resulting in formation of a cellular spore",1,"11/549",0.000365628282344807,0.0141557975350006,0.0101886082123261,"852295/855700",2,"K35 (2)","Bayesian",1,"Bayesian: chain 1",35,"ALL"
"329","K35
(2)","CC","GO:0000788","nuclear nucleosome",1,"10/550",0.00029806259314456,0.00430534856764365,0.00271916751640652,"852295/855700",2,"K35 (2)","Bayesian",1,"Bayesian: chain 1",35,"ALL"
"330","K35
(2)","CC","GO:0000786","nucleosome",1,"11/550",0.000364298724954463,0.00430534856764365,0.00271916751640652,"852295/855700",2,"K35 (2)","Bayesian",1,"Bayesian: chain 1",35,"ALL"
"331","K35
(2)","CC","GO:0044815","DNA packaging complex",1,"13/550",0.000516641828117238,0.00430534856764365,0.00271916751640652,"852295/855700",2,"K35 (2)","Bayesian",1,"Bayesian: chain 1",35,"ALL"
"332","K36
(5)","BP","GO:0006364","rRNA processing",0.8,"17/549",3.11786842066141e-06,0.000183954236819023,0.000160816371170957,"853956/850982/850551/855613",4,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"333","K36
(5)","BP","GO:0016072","rRNA metabolic process",0.8,"17/549",3.11786842066141e-06,0.000183954236819023,0.000160816371170957,"853956/850982/850551/855613",4,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"334","K36
(5)","BP","GO:0034470","ncRNA processing",0.8,"22/549",9.51115913097796e-06,0.000270899443158686,0.00023682556136977,"853956/850982/850551/855613",4,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"335","K36
(5)","BP","GO:0042254","ribosome biogenesis",0.8,"22/549",9.51115913097796e-06,0.000270899443158686,0.00023682556136977,"853956/850982/850551/855613",4,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"336","K36
(5)","BP","GO:0022613","ribonucleoprotein complex biogenesis",0.8,"23/549",1.14961491930306e-05,0.000270899443158686,0.00023682556136977,"853956/850982/850551/855613",4,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"337","K36
(5)","BP","GO:0006139","nucleobase-containing compound metabolic process",1,"192/549",0.00505566717940128,0.0449026356175416,0.0392547572749249,"852283/853956/850982/850551/855613",5,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"338","K36
(5)","BP","GO:0006725","cellular aromatic compound metabolic process",1,"193/549",0.005190126412896,0.0449026356175416,0.0392547572749249,"852283/853956/850982/850551/855613",5,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"339","K36
(5)","BP","GO:0046483","heterocycle metabolic process",1,"193/549",0.005190126412896,0.0449026356175416,0.0392547572749249,"852283/853956/850982/850551/855613",5,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"340","K36
(5)","BP","GO:1901360","organic cyclic compound metabolic process",1,"194/549",0.00532743134445409,0.0449026356175416,0.0392547572749249,"852283/853956/850982/850551/855613",5,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"341","K36
(5)","CC","GO:0031981","nuclear lumen",1,"142/550",0.00108801233208647,0.0069813315454415,0.00435482669501224,"852283/853956/850982/850551/855613",5,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"342","K36
(5)","CC","GO:0043228","non-membrane-bounded organelle",1,"219/550",0.00973547154819399,0.029206414644582,0.018218426289018,"852283/853956/850982/850551/855613",5,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"343","K36
(5)","CC","GO:0043232","intracellular non-membrane-bounded organelle",1,"219/550",0.00973547154819399,0.029206414644582,0.018218426289018,"852283/853956/850982/850551/855613",5,"K36 (5)","Bayesian",1,"Bayesian: chain 1",36,"ALL"
"344","K39
(4)","MF","GO:0019899","enzyme binding",0.5,"22/546",0.00886480704954854,0.0354592281981941,0.0279941275248901,"853891/852961",2,"K39 (4)","Bayesian",1,"Bayesian: chain 1",39,"ALL"
"345","K2
(9)","CC","GO:0030427","site of polarized growth",0.666666666666667,"67/550",0.000165524996642449,0.00943492480861958,0.00940878928283393,"854437/850330/854084/851440/855945/851375",6,"K2 (9)","Bayesian",2,"Bayesian: chain 2",2,"ALL"
"346","K2
(9)","CC","GO:0005935","cellular bud neck",0.555555555555556,"57/550",0.00092015478438686,0.0262244113550255,0.0261517675562581,"854437/854084/851440/855945/851375",5,"K2 (9)","Bayesian",2,"Bayesian: chain 2",2,"ALL"
"347","K3
(128)","BP","GO:0007049","cell cycle",0.6875,"210/549",1.04718346239231e-15,5.16261446959411e-13,3.37303304728472e-13,"850768/855646/851904/853153/853752/850334/856305/853371/856237/855459/855861/850540/855621/851561/852119/854786/852578/856831/853824/855099/855819/856559/853252/853773/855979/851457/853760/852700/851097/851197/852819/854370/856736/853100/852787/851957/850639/852274/853041/854555/856458/855555/852249/855144/856263/856648/856738/850734/853513/855859/850447/853010/853880/854889/853814/854675/852180/853539/851533/851925/850345/854945/854085/855948/850822/854974/855013/856236/851485/856418/854223/854700/855549/854938/855048/852762/855339/851208/856557/853729/852984/854404/855418/852673/853283/852258/853244/851761",88,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"348","K3
(128)","BP","GO:0000278","mitotic cell cycle",0.5390625,"142/549",2.8186238364006e-15,6.94790775672748e-13,4.53946786283465e-13,"850768/855646/851904/853153/853752/850334/853371/856237/855459/850540/851561/852119/854786/856831/855099/855819/856559/853252/853773/853760/851097/851197/852819/854370/856736/853100/852787/851957/850639/852274/853041/854555/856458/852249/856263/856648/853513/855859/850447/853010/853880/854889/853814/854675/852180/853539/851533/851925/850345/854085/850822/854974/855013/856236/851485/854223/854700/855549/854938/855048/852762/855339/856557/853729/855418/853283/852258/853244/851761",69,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"349","K3
(128)","BP","GO:1903047","mitotic cell cycle process",0.515625,"135/549",1.34365508206926e-14,2.20807318486715e-12,1.4426612460112e-12,"850768/855646/851904/853153/853752/850334/853371/856237/855459/850540/851561/852119/854786/856831/855099/855819/856559/853252/853773/853760/851097/851197/852819/854370/856736/853100/852787/851957/850639/853041/854555/856458/852249/856263/856648/853513/855859/850447/853010/853880/854889/853814/854675/852180/853539/851533/851925/850345/850822/854974/855013/856236/851485/854223/854700/855549/854938/855048/852762/855339/856557/853729/855418/852258/853244/851761",66,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"350","K3
(128)","BP","GO:0140014","mitotic nuclear division",0.3671875,"78/549",1.91141891416423e-14,2.35582381170741e-12,1.53919523087962e-12,"855646/851904/853153/853371/856237/855459/850540/851561/854786/855099/853252/853773/851097/851197/852819/854370/856736/853100/852787/851957/853041/854555/856458/852249/856263/856648/853513/855859/850447/853010/853880/854889/853814/852180/851533/851925/854974/855013/856236/854223/854700/855549/854938/852762/856557/855418/851761",47,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"351","K3
(128)","BP","GO:0006996","organelle organization",0.6953125,"222/549",2.52962620581217e-14,2.4942114389308e-12,1.62961182942847e-12,"855646/854647/856129/851904/853153/852665/853752/850934/852245/850334/856305/853371/856237/855459/850540/851561/852119/854786/852578/856831/850638/853824/855099/853252/855669/853773/855979/852700/851097/851197/852819/854370/856736/853100/852787/851957/850639/852675/853041/854555/856458/855555/855976/852249/855144/856263/856648/856738/850734/853513/855859/850447/853010/853880/854889/853814/854675/852180/851533/851813/852248/851925/852427/854903/854945/854085/855948/854974/855013/856236/851485/856418/854223/854700/855549/854938/855048/852762/855339/856557/853729/854162/852984/854404/855418/852673/854294/853244/851761",89,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"352","K3
(128)","BP","GO:0051276","chromosome organization",0.4375,"137/549",5.92424422363634e-08,8.11292333959088e-07,5.30063956851673e-07,"856129/852665/853752/850934/852245/856305/853371/856237/855459/850540/851561/854786/852578/856831/850638/855099/853252/853773/852700/851097/851197/852819/856736/853100/852787/851957/853041/854555/856458/855976/852249/856263/856648/850447/853010/853880/854889/853814/854675/852180/851533/851813/852248/851925/854974/855013/856236/851485/854223/855549/852762/854162/854404/852673/853244/851761",56,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"353","K3
(128)","BP","GO:0044770","cell cycle phase transition",0.2578125,"63/549",7.80187076537277e-08,1.00892928255983e-06,6.59191545774116e-07,"850768/851904/853153/853752/856237/855459/855819/856559/853252/853760/851097/854370/856736/853100/852787/854555/856458/853513/855859/853880/854675/851533/850822/855013/856236/851485/854700/855549/854938/852762/856557/855418/853244",33,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"354","K3
(128)","BP","GO:0044772","mitotic cell cycle phase transition",0.2578125,"63/549",7.80187076537277e-08,1.00892928255983e-06,6.59191545774116e-07,"850768/851904/853153/853752/856237/855459/855819/856559/853252/853760/851097/854370/856736/853100/852787/854555/856458/853513/855859/853880/854675/851533/850822/855013/856236/851485/854700/855549/854938/852762/856557/855418/853244",33,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"355","K3
(128)","BP","GO:0007017","microtubule-based process",0.21875,"49/549",7.98138783363758e-08,1.00892928255983e-06,6.59191545774116e-07,"856237/853824/853252/855979/852819/856736/852787/851957/853041/854555/852249/855144/856263/856648/856738/850734/855859/853010/854889/853814/851533/854085/855948/855013/856236/854223/854938/855339",28,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"356","K3
(128)","BP","GO:0006261","DNA-dependent DNA replication",0.140625,"47/549",0.0116282217028084,0.0398105090241983,0.0260104959141768,"852665/853821/853752/852245/856305/856237/855459/855621/852578/856831/856559/851457/851097/854675/851485/852673/852258/853244",18,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"357","K3
(128)","BP","GO:0006260","DNA replication",0.1484375,"51/549",0.0133384666202768,0.0444315138094357,0.0290296641949126,"852665/853821/853752/852245/856305/856237/855459/855621/852578/856831/856559/851457/851097/854675/854945/851485/852673/852258/853244",19,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"358","K3
(128)","CC","GO:0005634","nucleus",0.734375,"295/550",1.57233740688582e-07,1.09080907602704e-06,5.89626527582183e-07,"850768/855646/856129/852665/853821/853752/850934/852245/850334/856305/853371/856237/855459/855861/850540/855621/851561/852119/854786/852578/856831/850638/853824/855099/855819/856559/853252/853773/855979/851457/853760/852700/851097/851197/852819/854370/852091/853100/852787/851957/852274/853041/854555/856458/855976/852249/855144/856263/856648/856738/856486/850734/855859/851177/850447/853010/853880/854889/853814/854675/852180/851533/851813/852248/851925/854945/851947/854085/850822/854974/855013/856236/851485/855962/854223/854700/853728/855549/852762/854497/851208/851240/856882/856557/854162/852984/854404/850409/855418/852673/853283/852258/853244/851761",94,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"359","K3
(128)","CC","GO:0031981","nuclear lumen",0.4375,"142/550",2.78853038881769e-07,1.82074631269861e-06,9.84187196053303e-07,"852665/853821/853752/850934/852245/856305/853371/855459/850540/855621/851561/854786/852578/856831/850638/855099/853773/851097/851197/852819/854370/853100/852787/853041/855976/855144/856648/856738/850734/855859/851177/850447/853010/853880/854889/853814/852180/851533/851813/852248/851925/851947/854085/854974/851485/854700/852762/851208/851240/856557/854162/850409/852673/852258/853244/851761",56,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"360","K3
(128)","CC","GO:0030427","site of polarized growth",0.234375,"67/550",2.57047554097337e-05,9.83871672579462e-05,5.31822525718628e-05,"855646/854647/851904/853153/850334/852119/853252/853760/856854/851055/850639/856458/855555/852249/855859/856754/853539/852427/850345/856850/855013/856236/856418/854700/853728/855048/852984/852499/854294/853283",30,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"361","K3
(128)","CC","GO:0005935","cellular bud neck",0.203125,"57/550",6.8901453389599e-05,0.000254935377541516,0.000137802906779198,"855646/854647/851904/853153/850334/852119/853252/853760/856854/851055/850639/856458/855555/852249/856754/853539/850345/856850/855013/856236/856418/854700/855048/852984/852499/854294",26,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"362","K3
(128)","MF","GO:0005198","structural molecule activity",0.109375,"31/546",0.0050488107206674,0.020193103722779,0.0127535391933341,"853824/855099/855979/856736/852787/851957/854555/855144/856738/850734/854889/853539/854085/855339",14,"K3 (128)","Bayesian",2,"Bayesian: chain 2",3,"ALL"
"363","K10
(18)","BP","GO:0006333","chromatin assembly or disassembly",0.666666666666667,"34/549",5.82027177859585e-12,1.66459772867841e-09,1.07215532763608e-09,"854156/853327/855701/852284/851811/852295/851810/855700/852283/852294/854150/854937",12,"K10 (18)","Bayesian",2,"Bayesian: chain 2",10,"ALL"
"364","K10
(18)","BP","GO:0051276","chromosome organization",0.833333333333333,"137/549",1.96419820909768e-07,1.87253562600645e-05,1.20608661962138e-05,"854156/853327/855701/852284/851811/852295/851810/855700/852283/852294/854827/854150/851708/854937/850982",15,"K10 (18)","Bayesian",2,"Bayesian: chain 2",10,"ALL"
"365","K10
(18)","BP","GO:0006996","organelle organization",0.944444444444444,"222/549",1.62115613758576e-06,7.72751092249214e-05,4.97723375574577e-05,"854156/853327/855701/852284/851811/852295/851810/855700/852283/852294/854827/854150/851708/854937/853956/850982/855613",17,"K10 (18)","Bayesian",2,"Bayesian: chain 2",10,"ALL"
"366","K10
(18)","BP","GO:0006364","rRNA processing",0.222222222222222,"17/549",0.00148353723958976,0.00831944412789552,0.00535849364144908,"853956/850982/850551/855613",4,"K10 (18)","Bayesian",2,"Bayesian: chain 2",10,"ALL"
